strategy,side,entry_time,entry,stop,target,volume,risk_cash,exit_time,exit,pnl,exit_reason,spread_cost,slippage_cost,mae,mfe,holding_minutes,metadata
B1,SELL,2026-07-13 14:00:00+00:00,29543.35,29567.9,29494.25,1.61,39.52550000000469,2026-07-13 14:00:00+00:00,29568.9,-41.13550000000469,stop,2.737,1.61,36.650000000001455,0.0,0.0,{}
A_FIXED,SELL,2026-07-14 13:30:00+00:00,29387.65,29437.65,29287.65,0.39,19.5,2026-07-14 14:20:00+00:00,29438.65,-19.89,stop,0.663,0.39,50.79999999999927,38.60000000000218,50.0,{}
A_RUNNER,SELL,2026-07-14 13:30:00+00:00,29387.65,29402.65,,0.39,19.5,2026-07-14 13:36:00+00:00,29403.65,-6.24,stop,0.663,0.39,17.149999999997817,15.049999999999272,6.0,{}
B1,SELL,2026-07-14 14:00:00+00:00,29397.6,29443.9,29305.0,0.84,38.89200000000244,2026-07-14 14:24:00+00:00,29444.9,-39.732000000002444,stop,1.428,0.84,56.55000000000291,48.54999999999927,24.0,{}
A_FIXED,SELL,2026-07-15 13:30:00+00:00,29694.95,29744.95,29594.95,0.38,19.0,2026-07-15 14:00:00+00:00,29745.95,-19.38,stop,0.646,0.38,58.75,4.849999999998545,30.0,{}
A_RUNNER,SELL,2026-07-15 13:30:00+00:00,29694.95,29721.4,,0.38,19.0,2026-07-15 13:54:00+00:00,29722.4,-10.431000000000276,stop,0.646,0.38,28.75,4.849999999998545,24.0,{}
B1,SELL,2026-07-15 14:00:00+00:00,29723.75,29862.8,29445.65,0.27,37.5434999999998,2026-07-15 17:26:00+00:00,29446.65,74.81699999999961,target,0.459,0.27,75.40000000000146,283.7999999999993,206.0,{}
A_FIXED,SELL,2026-07-16 13:30:00+00:00,29338.85,29388.85,29238.85,0.39,19.5,2026-07-16 14:44:00+00:00,29239.85,38.61,target,0.663,0.39,19.700000000000728,106.09999999999854,74.0,{}
A_RUNNER,SELL,2026-07-16 13:30:00+00:00,29338.85,29354.25,,0.39,19.5,2026-07-16 13:33:00+00:00,29355.25,-6.3960000000005675,stop,0.663,0.39,17.400000000001455,0.2999999999992724,3.0,{}
A_FIXED,SELL,2026-07-17 13:30:00+00:00,28577.05,28627.05,28477.05,0.39,19.5,2026-07-17 13:39:00+00:00,28628.05,-19.89,stop,0.663,0.39,50.80000000000291,6.899999999997817,9.0,{}
A_RUNNER,SELL,2026-07-17 13:30:00+00:00,28577.05,28593.35,,0.39,19.5,2026-07-17 13:34:00+00:00,28594.35,-6.746999999999717,stop,0.663,0.39,21.0,6.899999999997817,4.0,{}
A_FIXED,SELL,2026-07-20 13:30:00+00:00,28778.3,28828.3,28678.3,0.39,19.5,2026-07-20 14:09:00+00:00,28829.3,-19.89,stop,0.663,0.39,50.70000000000073,6.19999999999709,39.0,{}
A_RUNNER,SELL,2026-07-20 13:30:00+00:00,28778.3,28787.0,,0.39,19.5,2026-07-20 13:30:00+00:00,28788.0,-3.7830000000002837,stop,0.663,0.39,21.100000000002183,0.0,0.0,{}
A_FIXED,SELL,2026-07-21 13:30:00+00:00,28999.4,29049.4,28899.4,0.38,19.0,2026-07-21 16:29:00+00:00,29050.4,-19.38,stop,0.646,0.38,51.849999999998545,59.650000000001455,179.0,{}
A_RUNNER,SELL,2026-07-21 13:30:00+00:00,28999.4,29014.8,,0.38,19.0,2026-07-21 13:35:00+00:00,29015.8,-6.231999999999171,stop,0.646,0.38,18.75,1.2999999999992724,5.0,{}
A_FIXED,SELL,2026-07-22 13:30:00+00:00,28992.7,29042.7,28892.7,0.38,19.0,2026-07-22 14:40:00+00:00,28893.7,37.62,target,0.646,0.38,14.25,102.04999999999927,70.0,{}
A_RUNNER,SELL,2026-07-22 13:30:00+00:00,28992.7,29000.85,,0.38,19.0,2026-07-22 13:30:00+00:00,29001.85,-3.4769999999991708,stop,0.646,0.38,10.5,1.7000000000007276,0.0,{}
B1,SELL,2026-07-22 14:00:00+00:00,28985.25,29070.75,28814.25,0.45,38.475,2026-07-22 15:56:00+00:00,28815.25,76.5,target,0.765,0.45,13.650000000001455,185.5,116.0,{}
A_FIXED,SELL,2026-07-23 13:30:00+00:00,28886.85,28936.85,28786.85,0.39,19.5,2026-07-23 13:33:00+00:00,28937.85,-19.89,stop,0.663,0.39,53.20000000000073,4.099999999998545,3.0,{}
A_RUNNER,SELL,2026-07-23 13:30:00+00:00,28886.85,28936.85,,0.39,19.5,2026-07-23 13:33:00+00:00,28937.85,-19.89,stop,0.663,0.39,53.20000000000073,4.099999999998545,3.0,{}
A_FIXED,SELL,2026-07-24 13:30:00+00:00,28502.5,28552.5,28402.5,0.39,19.5,2026-07-24 16:27:00+00:00,28403.5,38.61,target,0.663,0.39,33.85000000000218,108.95000000000073,177.0,{}
A_RUNNER,SELL,2026-07-24 13:30:00+00:00,28502.5,28516.45,,0.39,19.5,2026-07-24 13:31:00+00:00,28517.45,-5.830500000000284,stop,0.663,0.39,20.5,0.0,1.0,{}
B2,SELL,2026-07-24 14:59:00+00:00,28524.35,28625.35,28325.35,0.39,39.0,2026-07-24 16:41:00+00:00,28326.35,77.22,target,0.663,0.39,12.000000000003638,211.5,102.0,{'pending_minutes': 59.0}
A_FIXED,SELL,2026-07-27 13:30:00+00:00,28577.6,28627.6,28477.6,0.39,19.5,2026-07-27 15:14:00+00:00,28478.6,38.61,target,0.663,0.39,22.600000000002183,101.34999999999854,104.0,{}
A_RUNNER,SELL,2026-07-27 13:30:00+00:00,28577.6,28589.8,,0.39,19.5,2026-07-27 13:43:00+00:00,28590.8,-5.148000000000284,stop,0.663,0.39,15.200000000000728,2.0499999999992724,13.0,{}
A_FIXED,SELL,2026-07-28 13:30:00+00:00,27811.15,27861.15,27711.15,0.39,19.5,2026-07-28 14:14:00+00:00,27712.15,38.61,target,0.663,0.39,14.5,100.5,44.0,{}
A_RUNNER,SELL,2026-07-28 13:30:00+00:00,27811.15,27797.0,,0.39,19.5,2026-07-28 14:00:00+00:00,27798.0,5.128500000000567,stop,0.663,0.39,14.5,59.900000000001455,30.0,{}
B1,SELL,2026-07-28 14:00:00+00:00,27788.45,27897.65,27570.05,0.36,39.31200000000026,2026-07-28 16:45:00+00:00,27571.05,78.26400000000052,target,0.612,0.36,89.90000000000146,235.70000000000073,165.0,{}
A_FIXED,SELL,2026-07-29 13:30:00+00:00,27866.0,27916.0,27766.0,0.4,20.0,2026-07-29 15:16:00+00:00,27767.0,39.6,target,0.68,0.4,9.700000000000728,129.04999999999927,106.0,{}
A_RUNNER,SELL,2026-07-29 13:30:00+00:00,27866.0,27822.65,,0.4,20.0,2026-07-29 14:00:00+00:00,27823.65,16.93999999999942,stop,0.68,0.4,9.700000000000728,81.95000000000073,30.0,{}
B2,SELL,2026-07-29 14:10:00+00:00,27848.45,27949.45,27649.45,0.4,40.0,2026-07-29 16:50:00+00:00,27650.45,79.2,target,0.68,0.4,27.0,203.40000000000146,160.0,{'pending_minutes': 10.0}
