symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,train_minimum_lot_fallbacks,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,validation_minimum_lot_fallbacks,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum,full_minimum_lot_fallbacks
BTCUSD,5,0.1,1.25,-1000000000.0,-999993.9407554762,2026-05-08,2026-06-18,300.0,296.83309428571437,-3.166905714285633,-1.0556352380952094,3.6572106230507258,7,3,4,42.857142857142854,0.717880511859327,-1.108038565187253,-0.15829122359817901,-1.0801224149109492,0,0,2026-06-19,2026-07-07,300.0,318.1777335714284,18.177733571428405,6.059244523809459,0.7902366666666769,5,3,2,60.0,5.02138543350707,7.389597067965192,1.4779194135930385,4.768534413106543,0,0,2026-05-08,2026-07-07,300.0,315.0108278571428,15.010827857142772,5.003609285714261,4.064851880759936,12,6,6,50.0,1.9533303958670416,6.281558502777939,0.5234632085648282,1.9472036743265024,0,0
BTCUSD,5,0.2,1.25,-1000000000.0,-999994.1241042857,2026-05-08,2026-06-18,300.0,294.3189214285715,-5.681078571428486,-1.8936928571428258,4.476322191519657,7,3,4,42.857142857142854,0.5865172616544216,-1.1890110494851125,-0.16985872135501606,-1.7097161924216615,0,7,2026-06-19,2026-07-07,300.0,317.6276871428571,17.6276871428571,5.875895714285706,1.335431799136575,5,3,2,60.0,4.476646834134541,3.5321468389208084,0.7064293677841617,4.585286720764406,0,5,2026-05-08,2026-07-07,300.0,311.9466085714286,11.946608571428612,3.9822028571428802,4.476322191519657,12,6,6,50.0,1.6351237388474364,2.343135789435696,0.195261315786308,1.5098465795967702,0,12
ETHUSD,60,0.2,0.75,-1000000000.0,-999994.2644057142,2026-05-08,2026-06-18,300.0,299.9100142857142,-0.08998571428577407,-0.029995238095259502,3.416294716114227,20,7,13,35.0,0.9974155393415275,0.24613394046286985,0.012306697023143492,0.06875709553888698,0,0,2026-06-19,2026-07-07,300.0,317.20678285714285,17.206782857142855,5.735594285714285,0.9970652869028134,8,6,2,75.0,6.189929989417354,5.774029711725288,0.721753713965661,6.760883518900107,0,0,2026-05-08,2026-07-07,300.0,317.1167971428571,17.11679714285708,5.7055990476190255,3.416294716114227,28,13,15,46.42857142857143,1.4488662395795298,6.020163652188158,0.21500584472100565,1.9819542617229076,0,0
ETHUSD,5,0.1,1.0,-1000000000.0,-999994.6194704762,2026-05-08,2026-06-18,300.0,265.5509371428572,-34.44906285714279,-11.48302095238093,11.483020952380931,12,0,12,0.0,0.0,-12.335354952295765,-1.0279462460246471,-12.700581489911306,0,0,2026-06-19,2026-07-07,300.0,316.1415885714286,16.1415885714286,5.380529523809541,3.898653171348888,7,2,5,28.57142857142857,2.0243157214541654,5.6345141468182005,0.8049305924026001,3.016009696724298,0,0,2026-05-08,2026-07-07,300.0,279.8656214285715,-20.1343785714285,-6.711459523809504,12.342221904761894,19,2,17,10.526315789473683,0.5831113551051685,-6.700840805477565,-0.3526758318672403,-1.8378045229978948,0,0
BTCUSD,5,0.15,1.25,-1000000000.0,-999994.6941332143,2026-05-08,2026-06-18,300.0,293.5568914285715,-6.4431085714285246,-2.1477028571428414,4.724589762600568,7,3,4,42.857142857142854,0.55569697391206,-1.7386923767914997,-0.24838462525592853,-1.9933897190236742,0,3,2026-06-19,2026-07-07,300.0,315.91760035714276,15.91760035714276,5.305866785714253,1.1853549999999964,5,3,2,60.0,3.3475902890047493,4.259731378643475,0.8519462757286951,4.0581144300074925,0,5,2026-05-08,2026-07-07,300.0,309.47449178571424,9.474491785714235,3.1581639285714225,5.518416874828088,12,6,6,50.0,1.4451878643367104,2.5210390018519755,0.21008658348766462,1.2037657561903814,0,8
ETHUSD,5,0.15,1.5,-1000000000.0,-999994.8561342857,2026-05-08,2026-06-18,300.0,295.0201007142858,-4.979899285714225,-1.6599664285714133,2.9089457504377725,4,1,3,25.0,0.4366055720447925,-1.6777092511013136,-0.4194273127753284,-2.232866417998777,0,0,2026-06-19,2026-07-07,300.0,315.43159714285713,15.431597142857129,5.143865714285711,0.9797449015148065,4,3,1,75.0,5.944435442453889,5.203950681570672,1.300987670392668,5.1314854736184285,0,0,2026-05-08,2026-07-07,300.0,310.11849785714287,10.11849785714287,3.3728326190476166,2.9089457504377725,8,4,4,50.0,1.8460210235901586,3.526241430469358,0.44078017880866976,1.6744346689725853,0,0
BTCUSD,15,0.05,0.75,-1000000000.0,-999994.8983295239,2026-05-08,2026-06-18,300.0,265.8672057142856,-34.1327942857144,-11.377598095238127,14.22590428571427,20,1,19,5.0,0.4558672030224627,-13.563278222274649,-0.6781639111137324,-2.6192690225465323,0,0,2026-06-19,2026-07-07,300.0,315.30501142857145,15.305011428571447,5.1016704761904785,8.126484523809532,11,1,10,9.090909090909092,1.5764601889524636,8.633941292290984,0.784903753844635,1.6680280102635705,0,0,2026-05-08,2026-07-07,300.0,281.172217142857,-18.827782857143006,-6.275927619047672,19.504082619047676,31,2,29,6.451612903225806,0.7891124603785241,-4.9293369299836645,-0.15901086870915046,-0.4789533653384185,0,0
BTCUSD,15,0.075,0.75,-1000000000.0,-999995.3378501786,2026-05-08,2026-06-18,300.0,271.03438285714276,-28.96561714285724,-9.655205714285742,10.044268690476219,20,1,19,5.0,0.3304855429167596,-12.845198819206216,-0.6422599409603108,-4.507099726335715,0,0,2026-06-19,2026-07-07,300.0,313.9864494642857,13.986449464285727,4.662149821428585,4.446345297619056,11,2,9,18.181818181818183,1.8412876360429538,9.73000516840733,0.8845459244006663,2.5838081050139037,0,0,2026-05-08,2026-07-07,300.0,285.0208323214285,-14.979167678571514,-4.993055892857168,14.101551011904803,31,3,28,9.67741935483871,0.7498831037790606,-3.1151936507988864,-0.10049011776770601,-0.9768564191486876,0,0
BTCUSD,15,0.1,0.75,-1000000000.0,-999995.3593804762,2026-05-08,2026-06-18,300.0,275.4770442857144,-24.522955714285615,-8.17431857142854,8.17431857142854,20,2,18,10.0,0.38515313031767834,-11.54524603942254,-0.577262301971127,-4.014931228876174,0,0,2026-06-19,2026-07-07,300.0,313.9218585714285,13.921858571428515,4.640619523809497,4.102762857142864,11,3,8,27.27272727272727,1.7349325937930165,7.248001049754742,0.6589091863413402,2.5405088833766065,0,0,2026-05-08,2026-07-07,300.0,289.3989028571429,-10.6010971428571,-3.533699047619032,12.277081428571401,31,5,26,16.129032258064516,0.8197941164157176,-4.297244989667798,-0.1386208061183161,-0.6693663508890001,0,0
BTCUSD,5,0.1,1.0,-1000000000.0,-999995.3675288095,2026-05-08,2026-06-18,300.0,284.6041742857141,-15.395825714285877,-5.131941904761961,7.2766333748027945,12,3,9,25.0,0.34358267631167294,-6.66924664043969,-0.5557705533699742,-4.674945670037482,0,0,2026-06-19,2026-07-07,300.0,313.8974135714284,13.897413571428388,4.6324711904761395,2.007283372132125,7,3,4,42.857142857142854,2.579146308513017,5.3895970679651946,0.769942438280742,3.5778484600380005,0,0,2026-05-08,2026-07-07,300.0,298.5015878571425,-1.4984121428574895,-0.49947071428583234,8.049005083839452,19,6,13,31.57894736842105,0.9535446837920066,-1.279649572474495,-0.06734997749865763,-0.09464382166086878,0,0
ETHUSD,15,0.2,1.25,-1000000000.0,-999995.5130542857,2026-05-08,2026-06-18,300.0,299.83964428571426,-0.16035571428574258,-0.05345190476191419,2.8987524264352986,8,1,7,12.5,0.9891245594438425,0.04078129116648406,0.0050976613958105075,0.0460854929123759,0,0,2026-06-19,2026-07-07,300.0,313.4608371428572,13.460837142857201,4.486945714285739,1.9200609195205394,5,3,2,60.0,3.1935824360427256,4.561792459521804,0.9123584919043608,4.707304005434445,0,0,2026-05-08,2026-07-07,300.0,313.30048142857146,13.300481428571459,4.433493809523825,2.8987524264352986,13,4,9,30.76923076923077,1.636959063623334,4.602573750688288,0.35404413466832985,1.6093568006824372,0,0
AUDUSD,60,0.15,0.75,-1000000000.0,-999995.9934047619,2026-05-08,2026-06-18,300.0,291.1727142857143,-8.827285714285722,-2.942428571428579,3.610271689011883,14,3,11,21.428571428571427,0.6489766007123795,-3.3013237869266905,-0.23580884192333504,-1.8692263413514532,0,0,2026-06-19,2026-07-07,300.0,312.0197857142854,12.019785714285376,4.006595238095123,1.6776504998175432,7,3,4,42.857142857142854,2.1613079094290297,4.4308080870684545,0.6329725838669221,3.7647823575123116,0,0,2026-05-08,2026-07-07,300.0,303.19249999999965,3.1924999999996544,1.064166666666555,4.445626729091345,21,6,15,28.57142857142857,1.0899359109796343,1.1294843001417643,0.053784966673417346,0.4646142108336691,0,0
BTCUSD,5,0.1,0.75,-1000000000.0,-999996.2193183333,2026-05-08,2026-06-18,300.0,281.2015642857142,-18.7984357142858,-6.266145238095266,7.3138291084828815,22,4,18,18.181818181818183,0.5597848386448732,-8.061929173001587,-0.3664513260455267,-2.6041799746546928,0,0,2026-06-19,2026-07-07,300.0,311.3420449999998,11.342044999999814,3.7806816666666077,2.0234249771551176,8,3,5,37.5,1.9987750920111804,4.3895970679652025,0.5486996334956503,2.8746028951795086,0,0,2026-05-08,2026-07-07,300.0,292.543609285714,-7.4563907142859875,-2.485463571428659,8.93750201178354,30,7,23,23.333333333333332,0.862068858445339,-3.6723321050363844,-0.12241107016787948,-0.5405803485363851,0,0
ETHUSD,5,0.2,1.5,-1000000000.0,-999996.443192381,2026-05-08,2026-06-18,300.0,293.9696528571428,-6.030347142857181,-2.0101157142857318,2.9464879980802365,4,1,3,25.0,0.3243117091912785,-2.0082819383260047,-0.5020704845815012,-2.9601313587913376,0,0,2026-06-19,2026-07-07,300.0,310.67042285714285,10.670422857142853,3.5568076190476194,0.9693550004421632,4,3,1,75.0,4.508879664619085,3.6529630111780116,0.9132407527945029,4.679345651890483,0,0,2026-05-08,2026-07-07,300.0,304.3068757142857,4.306875714285695,1.4356252380952395,2.9464879980802365,8,4,4,50.0,1.359934393560077,1.6446810728520072,0.2055851341065009,0.9230292292698004,0,0
GBPUSD,5,0.075,1.25,-1000000000.0,-999996.503875,2026-05-08,2026-06-18,300.0,286.1593214285709,-13.840678571429123,-4.613559523809707,4.613559523809708,4,0,4,0.0,0.0,-5.120354230742244,-1.280088557685561,-5.916883847051065,0,0,2026-06-19,2026-07-07,300.0,310.48837500000025,10.488375000000246,3.496125000000072,0.9795972062765201,2,1,1,50.0,4.41460139177076,3.7749481229957653,1.8874740614978827,3.313679061851636,0,0,2026-05-08,2026-07-07,300.0,297.0864999999998,-2.9135000000002265,-0.9711666666667451,4.613559523809708,6,1,5,16.666666666666664,0.823140194858407,-1.3454061077464785,-0.22423435129107974,-0.3700507015892001,0,0
ETHUSD,5,0.1,0.75,-1000000000.0,-999996.5751142857,2026-05-08,2026-06-18,300.0,264.1414514285712,-35.8585485714288,-11.952849523809594,12.353940714285804,22,1,21,4.545454545454546,0.3909949984938009,-12.34396170312184,-0.56108916832372,-3.628324376149319,0,0,2026-06-19,2026-07-07,300.0,310.2746571428571,10.274657142857109,3.424885714285697,4.828745274164712,9,2,7,22.22222222222222,1.475121121118479,3.6345141468181947,0.40383490520202164,1.9361807424598312,0,0,2026-05-08,2026-07-07,300.0,272.928794285714,-27.07120571428601,-9.023735238095332,13.672370476190565,31,3,28,9.67741935483871,0.6525876547812637,-8.709447556303644,-0.2809499211710853,-1.6359907772061506,0,0
EURUSD,60,0.2,0.75,-1000000000.0,-999996.6187619048,2026-05-08,2026-06-18,300.0,286.64042857142636,-13.359571428573645,-4.4531904761912156,7.283000000000356,15,4,11,26.666666666666668,0.536762484086784,-5.108981574195662,-0.34059877161304414,-2.783643233670613,0,0,2026-06-19,2026-07-07,300.0,310.14371428571275,10.143714285712747,3.381238095237582,1.555428571428763,8,5,3,62.5,3.0590998724040843,2.882644231671967,0.36033052895899587,4.421581996060765,0,0,2026-05-08,2026-07-07,300.0,292.19414285713947,-7.805857142860532,-2.6019523809535094,7.283000000000356,23,9,14,39.130434782608695,0.768823959959464,-2.2263373425236948,-0.09679727576189977,-1.1399705299483807,0,0
BTCUSD,15,0.15,1.0,-1000000000.0,-999996.9379677381,2026-05-08,2026-06-18,300.0,290.43539357142856,-9.564606428571437,-3.188202142857144,6.391897261904774,15,3,12,20.0,0.7507932520797704,-2.970141858271027,-0.19800945721806848,-1.0628996239070472,0,11,2026-06-19,2026-07-07,300.0,309.1860967857141,9.186096785714085,3.0620322619046902,2.5682433258407444,8,3,5,37.5,1.5369536152977967,2.5341487744941444,0.31676859681176806,2.159504122377697,0,8,2026-05-08,2026-07-07,300.0,299.62149035714265,-0.37850964285735245,-0.12616988095245363,6.391897261904774,23,6,17,26.08695652173913,0.9931785327083534,-0.4359930837768829,-0.018956221033777518,0.09059174172075746,0,19
BTCUSD,30,0.1,1.0,-1000000000.0,-999997.0309792857,2026-05-08,2026-06-18,300.0,274.5056135714285,-25.494386428571488,-8.49812880952383,8.498128809523829,12,0,12,0.0,0.0,-12.060423480261004,-1.0050352900217503,-12.493373610010096,0,0,2026-06-19,2026-07-07,300.0,308.907062142857,8.907062142857,2.969020714285664,2.170027890809606,6,2,4,33.33333333333333,1.9780094120337388,3.6830263705718567,0.6138377284286428,2.6844992626319044,0,0,2026-05-08,2026-07-07,300.0,283.4126757142855,-16.587324285714487,-5.529108095238167,9.288365476190506,18,2,16,11.11111111111111,0.5206214537533103,-8.377397109689149,-0.465410950538286,-2.25436333628147,0,0
ETHUSD,60,0.2,1.0,-1000000000.0,-999997.0566,2026-05-08,2026-06-18,300.0,289.92655857142864,-10.073441428571357,-3.357813809523791,3.4495604761904697,10,2,8,20.0,0.5287023410258023,-3.3839231046210534,-0.33839231046210533,-2.3426158704035167,0,0,2026-06-19,2026-07-07,300.0,308.8302,8.83019999999999,2.943399999999996,0.0949771216493841,3,2,1,66.66666666666666,31.09611451942544,2.9851365660115974,0.9950455220038658,4.354515048147038,0,0,2026-05-08,2026-07-07,300.0,298.22135857142865,-1.7786414285713477,-0.5928804761904494,3.4495604761904697,13,4,9,30.76923076923077,0.917911034755628,-0.3987865386094561,-0.03067588758534278,-0.22416020178295887,0,0
ETHUSD,60,0.2,1.25,-1000000000.0,-999997.1256333333,2026-05-08,2026-06-18,300.0,288.0323000000001,-11.967699999999923,-3.9892333333333085,3.9892333333333077,6,1,5,16.666666666666664,0.17105691507414802,-4.135748031496066,-0.6892913385826777,-5.205450325491324,0,0,2026-06-19,2026-07-07,300.0,308.62309999999997,8.623099999999965,2.87436666666665,0.0949771216493841,2,1,1,50.0,30.39025221540358,2.917129970352245,1.4585649851761224,4.248640790242136,0,0,2026-05-08,2026-07-07,300.0,296.13090000000005,-3.8690999999999462,-1.2896999999999825,3.9892333333333077,8,2,6,25.0,0.7373444574935331,-1.2186180611438204,-0.15232725764297755,-0.7884694182962042,0,0
BTCUSD,30,0.1,1.25,-1000000000.0,-999997.2588904762,2026-05-08,2026-06-18,300.0,284.763017857143,-15.236982142857016,-5.078994047619001,5.078994047619005,7,0,7,0.0,0.0,-7.010322607995218,-1.0014746582850311,-8.507497400422734,0,0,2026-06-19,2026-07-07,300.0,308.2233285714285,8.22332857142851,2.741109523809504,1.4664063050881457,3,1,2,33.33333333333333,2.792718665815395,3.3316859748692296,1.1105619916230764,2.7361532331555374,0,0,2026-05-08,2026-07-07,300.0,292.9863464285715,-7.013653571428506,-2.337884523809497,5.078994047619005,10,1,9,10.0,0.6462048719674045,-3.6786366331259885,-0.36786366331259884,-1.0674625180697814,0,0
BTCUSD,30,0.1,1.5,-1000000000.0,-999997.2588904762,2026-05-08,2026-06-18,300.0,284.763017857143,-15.236982142857016,-5.078994047619001,5.078994047619005,7,0,7,0.0,0.0,-7.010322607995218,-1.0014746582850311,-8.507497400422734,0,0,2026-06-19,2026-07-07,300.0,308.2233285714285,8.22332857142851,2.741109523809504,1.4664063050881457,3,1,2,33.33333333333333,2.792718665815395,3.3316859748692296,1.1105619916230764,2.7361532331555374,0,0,2026-05-08,2026-07-07,300.0,292.9863464285715,-7.013653571428506,-2.337884523809497,5.078994047619005,10,1,9,10.0,0.6462048719674045,-3.6786366331259885,-0.36786366331259884,-1.0674625180697814,0,0
BTCUSD,5,0.2,1.5,-1000000000.0,-999997.8261333334,2026-05-08,2026-06-18,300.0,292.4934214285715,-7.50657857142852,-2.5021928571428376,4.5031041141832535,6,2,4,33.33333333333333,0.4536529244762674,-1.6726845837595705,-0.2787807639599284,-2.3269777663719657,0,6,2026-06-19,2026-07-07,300.0,306.5215999999999,6.521599999999921,2.173866666666635,0.25706666666665495,3,2,1,66.66666666666666,9.45643153527017,1.3982132024134486,0.4660710674711495,4.809014027772843,0,3,2026-05-08,2026-07-07,300.0,299.0150214285714,-0.9849785714285986,-0.3283261904762025,4.5031041141832535,9,4,5,44.44444444444444,0.9321209012610812,-0.2744713813461219,-0.0304968201495691,-0.16844006966751188,0,9
ETHUSD,5,0.075,1.5,-1000000000.0,-999997.8267933333,2026-05-08,2026-06-18,300.0,286.75173089285704,-13.24826910714296,-4.4160897023809875,4.416089702380987,4,0,4,0.0,0.0,-4.528418991678928,-1.132104747919732,-5.986054572820583,0,0,2026-06-19,2026-07-07,300.0,306.5196199999999,6.519619999999918,2.1732066666666494,2.0684702053378343,4,1,3,25.0,1.6881606252071408,2.3030328154044444,0.5757582038511111,1.7308727404505635,0,0,2026-05-08,2026-07-07,300.0,292.9871137499999,-7.012886250000122,-2.3376287500000426,5.3715804166666885,8,1,7,12.5,0.6860850861755252,-2.2253861762744833,-0.2781732720343104,-0.8528946305806359,0,0
BTCUSD,30,0.2,0.75,-1000000000.0,-999997.9129661905,2026-05-08,2026-06-18,300.0,258.94564857142865,-41.05435142857135,-13.684783809523783,14.914083809523786,20,4,16,20.0,0.32649812913582044,-10.627613996633599,-0.5313806998316799,-5.460978276207236,0,20,2026-06-19,2026-07-07,300.0,306.26110142857124,6.261101428571237,2.087033809523753,4.400817677692767,10,3,7,30.0,1.2167003567708055,1.6564043013179879,0.1656404301317988,1.2187892675433185,0,10,2026-05-08,2026-07-07,300.0,265.20674999999983,-34.79325000000017,-11.597750000000062,16.124714761904755,30,7,23,23.333333333333332,0.6127605678164963,-8.97120969531561,-0.299040323177187,-2.2185876724613154,0,30
US100,5,0.1,0.75,-1000000000.0,-999997.9405121428,2026-05-08,2026-06-18,300.0,289.49574999999925,-10.504250000000752,-3.501416666666912,12.924728654281797,27,5,22,18.51851851851852,0.8499243853496792,-3.1011622391250033,-0.11485786070833345,-0.7451140931972099,0,0,2026-06-19,2026-07-07,300.0,306.1784635714284,6.178463571428381,2.0594878571427833,2.563752804492528,10,4,6,40.0,1.3913457511392855,2.9598004114714733,0.2959800411471473,2.0200547635954056,0,0,2026-05-08,2026-07-07,300.0,295.67421357142763,-4.325786428572371,-1.441928809524129,13.462473077222164,37,9,28,24.324324324324326,0.9495716161080622,-0.1413618276535301,-0.003820589936581894,-0.13771879717375196,0,0
GBPUSD,5,0.1,1.25,-1000000000.0,-999997.9617857143,2026-05-08,2026-06-18,300.0,296.34392857142814,-3.656071428571863,-1.2186904761906203,3.0922404933197036,4,1,3,25.0,0.6133625410733506,-1.2474821679020651,-0.3118705419755163,-1.286389031613869,0,0,2026-06-19,2026-07-07,300.0,306.1146428571439,6.114642857143906,2.0382142857146457,0.9465949853924014,2,1,1,50.0,3.090220974240706,2.581211092247145,1.2906055461235726,2.8146361942863662,0,0,2026-05-08,2026-07-07,300.0,302.45857142857204,2.458571428572043,0.8195238095240143,3.0922404933197036,6,2,4,33.33333333333333,1.1985692857967574,1.33372892434508,0.22228815405751334,0.5197452083435689,0,0
BTCUSD,30,0.15,1.25,-1000000000.0,-999998.023402381,2026-05-08,2026-06-18,300.0,277.1737467857143,-22.826253214285714,-7.608751071428577,7.608751071428571,7,0,7,0.0,0.0,-7.000000000000009,-1.0000000000000013,-8.49409865802619,0,5,2026-06-19,2026-07-07,300.0,305.9297928571428,5.929792857142786,1.9765976190476042,2.1996094576322185,3,1,2,33.33333333333333,1.8618124438769201,1.5544573165794748,0.518152438859825,1.9297851912214956,0,3,2026-05-08,2026-07-07,300.0,283.1035396428571,-16.896460357142928,-5.632153452380972,7.608751071428571,10,1,9,10.0,0.4312269908697943,-5.445542683420534,-0.5445542683420534,-2.3640486249975328,0,8
