slug,selection_score,opening_minutes,direction,gap_mode,minimum_opening_efficiency,minimum_breakout_relative_volume,stop_mode,reward_risk,maximum_retest_bars,minimum_opening_relative_volume,minimum_range_daily_atr,maximum_range_daily_atr,breakout_body_minimum,breakout_buffer_daily_atr,maximum_pre_retest_excursion_range,retest_tolerance_range,break_even_at_r,train_trades,train_wins,train_win_rate_pct,train_profit_factor,train_return_pct,train_maximum_drawdown_pct,train_final_balance,train_gross_profit,train_gross_loss,validation_trades,validation_wins,validation_win_rate_pct,validation_profit_factor,validation_return_pct,validation_maximum_drawdown_pct,validation_final_balance,validation_gross_profit,validation_gross_loss,locked_trades,locked_wins,locked_win_rate_pct,locked_profit_factor,locked_return_pct,locked_maximum_drawdown_pct,locked_final_balance,locked_gross_profit,locked_gross_loss
or30-both-any-eff0-bv08-opposite-rr15,-1000000000.0,30,both,any,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,53,27,50.943396226415096,1.1996513862867892,4.159890262076504,7.8312820763504485,10415.98902620765,2499.565974729849,-2083.576948522195,19,8,42.10526315789473,0.9650787926179033,-0.25283017819687226,3.018484796037679,9974.716982180313,698.7188055724206,-724.0018233921127,7,4,57.14285714285714,1.1053808318776996,0.28677927151061766,1.6744741682823214,10028.677927151062,300.81401338298076,-272.13608623191965
or30-both-any-eff0-bv11-retest-rr15,-1000000000.0,30,both,any,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,1,12.5,0.21110013527269397,-5.214059912852864,5.214059912852862,9478.594008714714,139.52198525267002,-660.9279765379541,10,2,20.0,0.42202231669140255,-3.8240875936661145,6.523360332000233,9617.591240633388,279.2236365029611,-661.6323958695747,3,1,33.33333333333333,0.6637494860721068,-0.6927370449863024,2.032389575656289,9930.72629550137,136.74443266170564,-206.01813716033573
or30-both-any-eff0-bv11-retest-rr2,-1000000000.0,30,both,any,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,1,12.5,0.2829175934793704,-4.746952450143393,4.746952450143399,9525.30475498566,187.28619630649573,-661.9814413208351,10,2,20.0,0.567813270194174,-2.873583963890791,6.523360332000243,9712.64160361092,377.53567964649324,-664.8940760355742,3,1,33.33333333333333,0.9019974170683611,-0.20289899286446422,2.0323895756562833,9979.710100713553,186.7444326617177,-207.0343319481641
or30-both-any-eff0-bv11-midpoint-rr15,-1000000000.0,30,both,any,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,2,25.0,0.5531116058008971,-2.3382755396717747,2.727950495480104,9766.172446032822,289.4072335153558,-523.2347874825346,10,4,40.0,1.1018361578002356,0.534912380746988,4.08381928875337,10053.4912380747,578.7588761137179,-525.2676380390193,3,1,33.33333333333333,1.393093689090858,0.4104447972189229,1.0291697343955464,10041.044479721893,145.45846768699764,-104.41398796510576
or30-both-any-eff0-bv11-midpoint-rr2,-1000000000.0,30,both,any,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,1,12.5,0.263054967137315,-3.8466951964986396,4.165767245293989,9615.330480350136,137.3090574437406,-521.9785770936046,10,4,40.0,1.250587927587188,1.3278586458215447,4.083819288753361,10132.785864582154,662.6831579621562,-529.8972933800014,3,1,33.33333333333333,1.8627763859838127,0.905298948546962,1.0291697343955508,10090.529894854695,195.45846768699764,-104.92857283230353
or30-both-any-eff0-bv11-opposite-rr15,-1000000000.0,30,both,any,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,3,37.5,0.7866507535224583,-1.0255834599676383,2.216502453782996,9897.441654003236,378.14804359697945,-480.7063895937444,10,5,50.0,0.9775883575325267,-0.11495267913771423,3.0474509322984105,9988.504732086229,501.4197462561016,-512.9150141698758,3,1,33.33333333333333,0.414484567832636,-0.98296592778363,1.6672034310001083,9901.703407221637,69.58385473521513,-167.88044751357853
or30-both-any-eff0-bv11-opposite-rr2,-1000000000.0,30,both,any,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,3,37.5,0.8358423049923134,-0.7897942602870578,2.216502453782996,9921.020573971295,402.13981742197257,-481.11924345067786,10,5,50.0,1.0217570359044184,0.11177785750340341,3.0474509322984082,10011.17778575034,524.9327751453237,-513.754989394983,3,1,33.33333333333333,0.414484567832636,-0.98296592778363,1.6672034310001083,9901.703407221637,69.58385473521513,-167.88044751357853
or30-both-any-eff025-bv08-retest-rr15,-1000000000.0,30,both,any,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,32,10,31.25,0.7279246169518827,-5.011305771255969,5.111868878238802,9498.869422874403,1340.7507849856256,-1841.8813621112251,12,4,33.33333333333333,0.9520704290253725,-0.2719052555476442,2.1678788912183444,9972.809474445236,540.1111423269942,-567.3016678817575,3,3,100.0,99.0,4.348325525640817,0.0,10434.832552564081,434.8325525640802,-0.0
or30-both-any-eff025-bv08-retest-rr2,-1000000000.0,30,both,any,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,32,5,15.625,0.4817183205515847,-9.636006371506356,9.636006371506355,9036.399362849364,895.6212403738656,-1859.2218775244987,12,4,33.33333333333333,1.2989362030149911,1.7103626509712866,2.1678788912183347,10171.03626509713,743.1859859141628,-572.149720817032,3,3,100.0,99.0,5.899119404916675,0.0,10589.911940491667,589.911940491668,-0.0
or30-both-any-eff025-bv08-midpoint-rr15,-1000000000.0,30,both,any,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,32,14,43.75,1.1369368803316149,2.199284846907612,3.980564243590727,10219.928484690761,1825.9858459959587,-1606.0573613051995,12,5,41.66666666666667,0.9928800047057512,-0.05215561984012185,5.07411890084284,9994.784438015988,727.307672718509,-732.5232347025188,3,2,66.66666666666666,83.34775698018052,2.050720598227107,0.02439678938251495,10205.07205982271,207.56237731699275,-2.490317494283014
or30-both-any-eff025-bv08-midpoint-rr2,-1000000000.0,30,both,any,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,32,13,40.625,1.1802450237771493,2.932220961951515,3.8089330853944006,10293.222096195152,1920.0192751158136,-1626.7971789206597,12,5,41.66666666666667,1.1661979558363902,1.2325947355596778,5.3231578264706485,10123.259473555969,864.9020102265756,-741.6425366706059,3,2,66.66666666666666,103.04060480917548,2.5536585429402736,0.02439678938251777,10255.365854294027,257.8684448536536,-2.5025905596265594
or30-both-any-eff025-bv08-opposite-rr15,-1000000000.0,30,both,any,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,32,17,53.125,1.1364412746605572,1.6769725893839071,5.744980429001492,10167.697258938391,1396.7773841101653,-1229.0801251717714,12,6,50.0,1.2395931080108715,1.248437364563193,2.4865626922202093,10124.84373645632,645.9093776710598,-521.0656412147421,3,2,66.66666666666666,1.0774310782855039,0.07950371975042891,1.0155330154242872,10007.950371975043,110.62712853172617,-102.67675655668396
or30-both-any-eff025-bv08-opposite-rr2,-1000000000.0,30,both,any,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,32,17,53.125,1.1191329860845969,1.4687969051971672,5.744980429001492,10146.879690519716,1379.7849953142959,-1232.905304794578,12,6,50.0,1.377684106222819,1.9782947791866068,2.4865626922202213,10197.829477918662,721.6256204069766,-523.7961424883165,3,2,66.66666666666666,1.0774310782855039,0.07950371975042891,1.0155330154242872,10007.950371975043,110.62712853172617,-102.67675655668396
or30-both-any-eff025-bv11-retest-rr15,-1000000000.0,30,both,any,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.2150554434067327,2.215055443406727,9778.494455659327,0.0,-221.50554434067305,7,1,14.285714285714285,0.3086399540744049,-3.085945285791747,4.463586381623009,9691.405471420825,137.7641095831261,-446.35863816229966,1,1,100.0,99.0,1.3674443266170622,0.0,10136.744432661706,136.74443266170564,-0.0
or30-both-any-eff025-bv11-retest-rr2,-1000000000.0,30,both,any,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.2150554434067327,2.215055443406727,9778.494455659327,0.0,-221.50554434067305,7,1,14.285714285714285,0.4156575016810889,-2.6082632176998577,4.463586381623009,9739.173678230014,185.5323163923146,-446.35863816229966,1,1,100.0,99.0,1.8674443266171625,0.0,10186.744432661717,186.7444326617177,-0.0
or30-both-any-eff025-bv11-midpoint-rr15,-1000000000.0,30,both,any,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-1.0844689622400039,1.0844689622400074,9891.553103776,0.0,-108.44689622399949,7,4,57.14285714285714,1.8460873734160346,2.6813517319361546,2.072457380569232,10268.135173193616,585.0470922440478,-316.91191905043246,1,1,100.0,99.0,1.4545846768699855,0.0,10145.458467686998,145.45846768699764,-0.0
or30-both-any-eff025-bv11-midpoint-rr2,-1000000000.0,30,both,any,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-1.0844689622400039,1.0844689622400074,9891.553103776,0.0,-108.44689622399949,7,4,57.14285714285714,2.09265029881834,3.491227549406295,2.07245738056925,10349.122754940629,668.6419600497038,-319.51920510907473,1,1,100.0,99.0,1.9545846768699748,0.0,10195.458467686998,195.45846768699764,-0.0
or30-both-any-eff025-bv11-opposite-rr15,-1000000000.0,30,both,any,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.041500263175,2.0415002631750028,9795.8499736825,0.0,-204.15002631750028,7,4,57.14285714285714,1.5845567714966322,1.8236405321718774,2.0391627713231273,10182.364053217187,494.3338431663818,-311.9697899491968,1,1,100.0,99.0,0.6958385473521567,0.0,10069.583854735216,69.58385473521513,-0.0
or30-both-any-eff025-bv11-opposite-rr2,-1000000000.0,30,both,any,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.041500263175,2.0415002631750028,9795.8499736825,0.0,-204.15002631750028,7,4,57.14285714285714,1.6575663999231436,2.0547715100293518,2.039162771323121,10205.477151002935,517.9583711914255,-312.4812201884894,1,1,100.0,99.0,0.6958385473521567,0.0,10069.583854735216,69.58385473521513,-0.0
or30-both-not_against-eff0-bv08-retest-rr15,-1000000000.0,30,both,not_against,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,33,9,27.27272727272727,0.6127250618685113,-7.4230745604719655,9.439971790507588,9257.692543952804,1174.4379435612937,-1916.7453996084855,8,2,25.0,0.5043151535973219,-2.7025981830851697,3.2572488679588036,9729.740181691483,274.9652783831953,-545.2250966917118,4,4,100.0,99.0,5.900409835480547,0.0,10590.040983548055,590.0409835480548,-0.0
or30-both-not_against-eff0-bv08-retest-rr2,-1000000000.0,30,both,not_against,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,33,6,18.181818181818183,0.5427997596182041,-8.818462555395145,9.897028998873356,9118.153744460486,1046.9503146528111,-1928.796570192326,8,2,25.0,0.6822543511627076,-1.7407366992775342,3.2572488679588,9825.926330072247,373.7659954295199,-547.8396653572711,4,3,75.0,178.4991432309843,5.885394789550236,0.031304538375445896,10588.539478955023,591.8552103340133,-3.315731378991167
or30-both-not_against-eff0-bv08-midpoint-rr15,-1000000000.0,30,both,not_against,0.0,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,33,17,51.515151515151516,1.705471103741576,10.110824420198906,3.4037235789324245,11011.08244201989,2444.28422258532,-1433.2017805654325,8,3,37.5,0.8290707154798976,-0.8926322947743426,3.102788588739724,9910.736770522566,432.9599210379929,-522.2231505154289,4,2,50.0,48.11011348104052,2.037162805406001,0.04236129242340892,10203.7162805406,208.04053844378956,-4.324257903190672
or30-both-not_against-eff0-bv08-midpoint-rr2,-1000000000.0,30,both,not_against,0.0,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,33,16,48.484848484848484,1.817942619914009,11.89544633284585,3.163103650290829,11189.544633284584,2643.85769183342,-1454.3130585488325,8,2,25.0,0.736209937902539,-1.3928500726355875,4.119569561958442,9860.71499273644,388.7296046443714,-528.0146119079315,4,2,50.0,29.93367284439241,1.2414092058357529,0.04236129242342178,10124.140920583575,128.4314550501564,-4.290534466578696
or30-both-not_against-eff0-bv08-opposite-rr15,-1000000000.0,30,both,not_against,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,33,21,63.63636363636363,2.2913284710493977,12.519577917579895,4.2251982887294695,11251.95779175799,2221.4692830833437,-969.5114913253535,8,2,25.0,0.5070966657546211,-1.5419238429836502,2.0927668673507704,9845.807615701635,158.63241031258946,-312.82479461095505,4,3,75.0,2.252461520736994,1.2823502654787378,1.0155330154242825,10128.235026547874,230.6214267882716,-102.38640024039721
or30-both-not_against-eff0-bv08-opposite-rr2,-1000000000.0,30,both,not_against,0.0,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,33,21,63.63636363636363,2.402177946925839,13.668665533680269,4.2251982887294695,11366.866553368027,2341.6833063805675,-974.8167530125364,8,2,25.0,0.663313917269257,-1.0567244033717338,2.0927668673507696,9894.327559662826,208.18799452280362,-313.8604348599767,4,3,75.0,2.7398138051096517,1.7813327259372569,1.0155330154242825,10178.133272593726,280.51967283412245,-102.38640024039721
or30-both-not_against-eff0-bv11-retest-rr15,-1000000000.0,30,both,not_against,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,6,1,16.666666666666664,0.26041825550779246,-4.0126163370364125,4.012616337036415,9598.738366296358,141.29047320260074,-542.5521069062415,5,0,0.0,0.0,-4.317808176180627,4.317808176180624,9568.219182381938,0.0,-431.7808176180618,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff0-bv11-retest-rr2,-1000000000.0,30,both,not_against,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,6,1,16.666666666666664,0.3488843066865751,-3.539588130598803,3.5395881305988044,9646.04118694012,189.6601116486304,-543.6189247085111,5,0,0.0,0.0,-4.317808176180627,4.317808176180624,9568.219182381938,0.0,-431.7808176180618,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff0-bv11-midpoint-rr15,-1000000000.0,30,both,not_against,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,6,2,33.33333333333333,0.9201598325569176,-0.2551157987772834,2.0671083965566384,9974.488420122272,294.0215660906334,-319.53314596836236,5,1,20.0,0.3433225106457461,-2.708096864874665,3.0690863848427825,9729.190313512534,141.58405454630562,-412.3937410337702,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff0-bv11-midpoint-rr2,-1000000000.0,30,both,not_against,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,6,1,16.666666666666664,0.43588473563884694,-1.7957105899143455,3.1396698318008758,9820.428941008566,138.752287913198,-318.32334690463085,5,1,20.0,0.4616010605971919,-2.2284992850791996,3.0690863848427563,9777.15007149208,191.0623439700046,-413.91227247792614,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff0-bv11-opposite-rr15,-1000000000.0,30,both,not_against,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,6,3,50.0,1.37315453415239,1.0466686275728998,1.7208142255132113,10104.666862757289,385.1588658761504,-280.4920031188611,5,2,40.0,0.516000182647825,-1.4880181610421817,2.0391627713231157,9851.198183895782,158.64006872596715,-307.44188483018524,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff0-bv11-opposite-rr2,-1000000000.0,30,both,not_against,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,6,3,50.0,1.458288619114005,1.287394604638381,1.7208142255132008,10128.739460463838,409.6529614639855,-280.91350100014733,5,2,40.0,0.6749716871948855,-1.0025530753025702,2.0391627713231113,9899.744692469743,208.19569067669002,-308.4509982069476,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff025-bv08-retest-rr15,-1000000000.0,30,both,not_against,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,7,28.000000000000004,0.6596372417122475,-4.785111189061042,6.4406885020900155,9521.488881093896,927.3745347221823,-1405.8856536282854,5,1,20.0,0.4102862703784103,-1.9742883722823512,2.1717039192329723,9802.571162771765,137.3587509035887,-334.7875881318223,2,2,100.0,99.0,2.9406691850876854,0.0,10294.066918508768,294.0669185087688,-0.0
or30-both-not_against-eff025-bv08-retest-rr2,-1000000000.0,30,both,not_against,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,4,16.0,0.49712531431476137,-7.138285448224835,7.138285448224833,9286.171455177517,705.6673358456602,-1419.4958806681443,5,1,20.0,0.5561021195561936,-1.490878600420198,2.1717039192329715,9850.91213995798,186.77285615009615,-335.86071619211464,2,2,100.0,99.0,3.957766001641083,0.0,10395.776600164108,395.77660016410744,-0.0
or30-both-not_against-eff025-bv08-midpoint-rr15,-1000000000.0,30,both,not_against,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,12,48.0,1.524357275659875,5.643143105774118,4.399887619877415,10564.314310577412,1640.5162377219333,-1076.2019271445236,5,2,40.0,0.9134403482291672,-0.27300573443806986,2.072457380569233,9972.699426556193,288.0954902567007,-315.3960637005081,2,1,50.0,24.938149361503577,0.587588942634576,0.024396789382510914,10058.758894263457,61.21350733216675,-2.454613068709123
or30-both-not_against-eff025-bv08-midpoint-rr2,-1000000000.0,30,both,not_against,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,12,48.0,1.7331207340518295,7.997235601092223,3.4553414451228193,10799.723560109222,1890.5719333223105,-1090.8483732130876,5,2,40.0,1.2244159274505195,0.7124794181286642,2.0724573805692366,10071.247941812866,388.7296046443714,-317.4816628315059,2,1,50.0,24.938149361503577,0.587588942634576,0.024396789382510914,10058.758894263457,61.21350733216675,-2.454613068709123
or30-both-not_against-eff025-bv08-opposite-rr15,-1000000000.0,30,both,not_against,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,15,60.0,1.6836295775810135,5.589496482617173,6.019797239810382,10558.949648261718,1376.5702817040801,-817.6206334423593,5,1,20.0,0.46674878364994626,-1.6525336701471494,2.0636190475470295,9834.746632985285,144.64441089533855,-309.89777791005326,2,1,50.0,0.39973286236259914,-0.6120757684657474,1.015533015424282,9938.792423153425,40.75965242318377,-101.96722926975802
or30-both-not_against-eff025-bv08-opposite-rr2,-1000000000.0,30,both,not_against,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,15,60.0,1.6569044312755763,5.373310210412052,6.019797239810382,10537.331021041206,1355.305440848084,-817.9744198068776,5,1,20.0,0.6243782668303914,-1.167879313561937,2.0636190475470277,9883.212068643807,194.13106252283885,-310.91899387903163,2,1,50.0,0.39973286236259914,-0.6120757684657474,1.015533015424282,9938.792423153425,40.75965242318377,-101.96722926975802
or30-both-not_against-eff025-bv11-retest-rr15,-1000000000.0,30,both,not_against,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.2150554434067327,2.215055443406727,9778.494455659327,0.0,-221.50554434067305,4,0,0.0,0.0,-3.3180456275504033,3.3180456275504007,9668.19543724496,0.0,-331.8045627550396,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff025-bv11-retest-rr2,-1000000000.0,30,both,not_against,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.2150554434067327,2.215055443406727,9778.494455659327,0.0,-221.50554434067305,4,0,0.0,0.0,-3.3180456275504033,3.3180456275504007,9668.19543724496,0.0,-331.8045627550396,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff025-bv11-midpoint-rr15,-1000000000.0,30,both,not_against,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-1.0844689622400039,1.0844689622400074,9891.553103776,0.0,-108.44689622399949,4,1,25.0,0.4532725096604053,-1.7077562209144581,2.072457380569243,9829.224377908555,141.58405454630562,-312.35967663775006,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff025-bv11-midpoint-rr2,-1000000000.0,30,both,not_against,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-1.0844689622400039,1.0844689622400074,9891.553103776,0.0,-108.44689622399949,4,1,25.0,0.6096727259130843,-1.223227491286849,2.07245738056923,9877.677250871315,191.0623439700046,-313.38509309869096,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff025-bv11-opposite-rr15,-1000000000.0,30,both,not_against,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.041500263175,2.0415002631750028,9795.8499736825,0.0,-204.15002631750028,4,1,25.0,0.47047724474897923,-1.62797473934847,2.0391627713231157,9837.202526065154,144.64441089533855,-307.44188483018524,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-both-not_against-eff025-bv11-opposite-rr2,-1000000000.0,30,both,not_against,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.041500263175,2.0415002631750028,9795.8499736825,0.0,-204.15002631750028,4,1,25.0,0.6293740777346792,-1.1431993568410848,2.0391627713231113,9885.680064315891,194.13106252283885,-308.4509982069476,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-any-eff0-bv08-retest-rr15,-1000000000.0,30,long,any,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,10,40.0,1.1135119081416949,1.4010527966802355,3.7148582908295973,10140.105279668023,1374.3835325992989,-1234.2782529312726,12,5,41.66666666666667,1.5373270692091705,2.4954428188085798,2.1534422092218586,10249.544281880859,713.9621312330877,-464.41784935222864,4,3,75.0,4.167688152044572,3.3080948284202494,1.015136493328595,10330.809482842025,435.241948085962,-104.43246524393682
or30-long-any-eff0-bv08-retest-rr2,-1000000000.0,30,long,any,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,6,24.0,0.8726005705706085,-1.60409423737492,3.880450912901906,9839.590576262508,1098.6968725461552,-1259.106296283646,12,5,41.66666666666667,2.0750750405514116,5.046863378756816,2.1534422092218732,10504.68633787568,974.1292314776291,-469.44289360194557,4,3,75.0,5.5923777602622184,4.843334227733886,1.0151364933285825,10484.333422773389,589.7980530928519,-105.46463031946489
or30-long-any-eff0-bv08-midpoint-rr15,-1000000000.0,30,long,any,0.0,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,12,48.0,1.1924069316728898,2.415134611930836,5.944701957354645,10241.513461193083,1496.735708610224,-1255.2222474171426,12,5,41.66666666666667,1.3730483586380184,1.9966673166510018,3.041094171737022,10199.6667316651,734.896888940339,-535.2301572752416,4,2,50.0,49.8177279739808,2.038645041904341,0.04090926400251959,10203.864504190435,208.04053844378956,-4.176034253357492
or30-long-any-eff0-bv08-midpoint-rr2,-1000000000.0,30,long,any,0.0,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,11,44.0,1.1385953619224751,1.758117887168531,5.015324139134216,10175.811788716854,1444.3375624378918,-1268.525773721037,12,4,33.33333333333333,1.4595551253012673,2.484547665682557,4.091880712845255,10248.454766568257,789.0966893525538,-540.6419227842978,4,2,50.0,30.996134972987495,1.2428798828689303,0.04090926400253278,10124.287988286893,128.4314550501564,-4.143466763261994
or30-long-any-eff0-bv08-opposite-rr15,-1000000000.0,30,long,any,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,12,48.0,0.7562931473794664,-2.7210902228146594,6.719090830202116,9727.890977718534,844.4333291359371,-1116.542351417402,12,6,50.0,1.6118610543563423,1.9248992125143083,1.026696744999359,10192.48992125143,507.0873611128711,-314.59743986144275,4,2,50.0,0.4859322572703853,-0.8678547250603907,1.6744741682823048,9913.214527493961,82.0356094105643,-168.8210819166046
or30-long-any-eff0-bv08-opposite-rr2,-1000000000.0,30,long,any,0.0,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,25,12,48.0,0.7993979339407652,-2.2417856977701045,6.719090830202116,9775.82143022299,893.3501485504196,-1117.5287183274309,12,6,50.0,1.6849913408304618,2.156260038938207,1.0266967449993694,10215.626003893822,530.412470584632,-314.78646669081036,4,2,50.0,0.4859322572703853,-0.8678547250603907,1.6744741682823048,9913.214527493961,82.0356094105643,-168.8210819166046
or30-long-any-eff0-bv11-retest-rr15,-1000000000.0,30,long,any,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-1.251668219268287,1.2516682192682858,9874.833178073171,0.0,-125.16682192682836,6,2,33.33333333333333,1.208365014709053,0.49206032323536597,2.328349403719017,10049.206032323536,285.35907554071935,-236.15304321718332,1,0,0.0,0.0,-1.0151364933285945,1.0151364933285913,9898.48635066714,0.0,-101.51364933285905
or30-long-any-eff0-bv11-retest-rr2,-1000000000.0,30,long,any,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-1.251668219268287,1.2516682192682858,9874.833178073171,0.0,-125.16682192682836,6,2,33.33333333333333,1.6258375709900337,1.485220312165647,2.3283494037190255,10148.522031216566,385.8392491356087,-237.3172179190426,1,0,0.0,0.0,-1.0151364933285945,1.0151364933285913,9898.48635066714,0.0,-101.51364933285905
or30-long-any-eff0-bv11-midpoint-rr15,-1000000000.0,30,long,any,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.0884878032360943,2.088487803236094,9791.15121967639,0.0,-208.848780323609,6,3,50.0,2.05287616534873,2.24417458650894,1.0434211526145012,10224.417458650894,437.5645181406109,-213.1470594897185,1,0,0.0,0.0,-0.016516504116736996,0.016516504116734724,9998.348349588327,0.0,-1.6516504116738602
