symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum
W,5,0.075,0.75,-1000000000.0,-1000004.228,2026-05-08,2026-06-24,300.0,269.70376785714296,-30.296232142857036,-10.098744047619013,10.098744047619013,11,1,10,9.090909090909092,0.10191428058717344,-11.377908291263296,-1.034355299205754,-13.82969723271155,0,2026-06-25,2026-07-07,300.0,287.31600000000003,-12.683999999999969,-4.227999999999987,4.227999999999989,2,0,2,0.0,0.0,-4.50774211113114,-2.25387105556557,-8.433817248746736,0,2026-05-08,2026-07-07,300.0,259.133767857143,-40.86623214285697,-13.622077380952325,13.622077380952325,13,1,12,7.6923076923076925,0.07759981007941416,-15.885650402394436,-1.221973107876495,-11.960113206303806,0
W,15,0.075,0.75,-1000000000.0,-1000004.489,2026-05-08,2026-06-24,300.0,271.0547142857144,-28.945285714285603,-9.648428571428536,9.648428571428534,8,1,7,12.5,0.10616587922340888,-10.537868114608425,-1.3172335143260532,-9.569749158863335,0,2026-06-25,2026-07-07,300.0,286.53300000000013,-13.46699999999987,-4.488999999999955,4.488999999999957,3,0,3,0.0,0.0,-4.8281275099346805,-1.6093758366448936,-10.648849707513904,0,2026-05-08,2026-07-07,300.0,259.83221428571443,-40.16778571428557,-13.389261904761863,13.389261904761856,11,1,10,9.090909090909092,0.07884274858677014,-15.365995624543107,-1.3969086931402825,-9.906089630845631,0
W,30,0.1,0.75,-1000000000.0,-1000004.5281904762,2026-05-08,2026-06-24,300.0,275.9794999999999,-24.020500000000084,-8.006833333333363,8.006833333333361,9,0,9,0.0,0.0,-9.367021479847516,-1.0407801644275017,-18.56633608655813,0,2026-06-25,2026-07-07,300.0,286.4154285714285,-13.584571428571508,-4.528190476190508,4.5281904761905025,3,0,3,0.0,0.0,-5.476516494695403,-1.825505498231801,-10.578325658824678,0,2026-05-08,2026-07-07,300.0,262.3949285714284,-37.60507142857159,-12.53502380952386,12.535023809523862,12,0,12,0.0,0.0,-14.843537974542919,-1.2369614978785766,-14.110106190036898,0
FSLR,60,0.05,0.75,-1000000000.0,-1000005.39675,2026-05-08,2026-06-24,300.0,268.44385714285715,-31.556142857142845,-10.518714285714282,10.518714285714282,11,1,10,9.090909090909092,0.12136941839097236,-13.848597643105904,-1.2589634221005368,-10.374877778180775,0,2026-06-25,2026-07-07,300.0,283.80975,-16.190249999999992,-5.396749999999995,5.396749999999997,4,0,4,0.0,0.0,-6.151024216670908,-1.537756054167727,-12.516749631611036,0,2026-05-08,2026-07-07,300.0,255.72750000000008,-44.27249999999992,-14.757499999999979,14.757499999999974,15,1,14,6.666666666666667,0.08963326239166217,-19.999621859776813,-1.3333081239851208,-11.098967796571857,0
W,30,0.075,1.0,-1000000000.0,-1000005.568,2026-05-08,2026-06-24,300.0,278.06589285714296,-21.934107142857044,-7.31136904761901,7.311369047619015,7,0,7,0.0,0.0,-8.06463629938604,-1.1520908999122914,-13.656281457240377,0,2026-06-25,2026-07-07,300.0,283.29599999999994,-16.704000000000065,-5.568000000000017,5.568000000000022,2,0,2,0.0,0.0,-5.953265304227184,-2.976632652113592,-8.487069440037521,0,2026-05-08,2026-07-07,300.0,264.14589285714294,-35.85410714285706,-11.951369047619021,11.951369047619021,9,0,9,0.0,0.0,-14.017901603613224,-1.5575446226236915,-10.65098356577994,0
FSLR,30,0.1,0.75,-1000000000.0,-1000005.6168571429,2026-05-08,2026-06-24,300.0,288.83185714285713,-11.168142857142868,-3.7227142857142903,3.7227142857142894,7,1,6,14.285714285714285,0.3068062920073064,-6.3488879845835235,-0.9069839977976463,-5.164949552841426,0,2026-06-25,2026-07-07,300.0,283.1494285714286,-16.850571428571413,-5.6168571428571346,5.616857142857138,6,0,6,0.0,0.0,-7.567307305714049,-1.261217884285675,-17.80111949684586,0,2026-05-08,2026-07-07,300.0,271.9812857142857,-28.01871428571428,-9.339571428571425,9.339571428571428,13,1,12,7.6923076923076925,0.14996186051349616,-13.916195290297573,-1.070476560792121,-8.798372752492366,0
W,15,0.05,0.75,-1000000000.0,-1000006.27,2026-05-08,2026-06-24,300.0,252.90757142857143,-47.09242857142857,-15.69747619047619,15.69747619047619,8,0,8,0.0,0.0,-17.481013092143684,-2.1851266365179605,-11.903747487346795,0,2026-06-25,2026-07-07,300.0,281.1900000000001,-18.80999999999989,-6.269999999999964,6.269999999999963,3,0,3,0.0,0.0,-6.742191264902024,-2.2473970883006746,-10.095399739981966,0,2026-05-08,2026-07-07,300.0,236.5035714285715,-63.49642857142851,-21.165476190476173,21.16547619047617,11,0,11,0.0,0.0,-24.223204357045706,-2.202109487004155,-11.435124414717004,0
W,5,0.05,0.75,-1000000000.0,-1000006.342,2026-05-08,2026-06-24,300.0,250.71039285714284,-49.289607142857164,-16.42986904761905,16.429869047619057,11,0,11,0.0,0.0,-18.65901430879134,-1.69627402807194,-19.92948159136118,0,2026-06-25,2026-07-07,300.0,280.97400000000005,-19.025999999999954,-6.341999999999981,6.341999999999985,2,0,2,0.0,0.0,-6.76161316669671,-3.380806583348355,-8.444343397635732,0,2026-05-08,2026-07-07,300.0,235.9123928571429,-64.08760714285711,-21.362535714285702,21.362535714285702,13,0,13,0.0,0.0,-25.420627475488047,-1.9554328827298497,-14.713677419522869,0
W,30,0.075,0.75,-1000000000.0,-1000006.4897142857,2026-05-08,2026-06-24,300.0,272.41141071428575,-27.58858928571425,-9.196196428571412,9.196196428571417,9,0,9,0.0,0.0,-10.107688422571657,-1.1230764913968507,-17.72483318415303,0,2026-06-25,2026-07-07,300.0,280.5308571428571,-19.469142857142913,-6.48971428571431,6.489714285714304,3,0,3,0.0,0.0,-6.968688659593889,-2.3228962198646297,-10.183892756461388,0,2026-05-08,2026-07-07,300.0,256.187125,-43.81287500000002,-14.604291666666668,14.604291666666674,12,0,12,0.0,0.0,-17.076377082165546,-1.4230314235137955,-13.333801756983009,0
FSLR,30,0.075,0.75,-1000000000.0,-1000006.80475,2026-05-08,2026-06-24,300.0,281.40324999999996,-18.596750000000043,-6.198916666666676,6.198916666666681,7,1,6,14.285714285714285,0.20998523773616942,-7.495041893724751,-1.0707202705321073,-6.4209255719854275,0,2026-06-25,2026-07-07,300.0,279.58574999999996,-20.414250000000038,-6.8047500000000145,6.804750000000012,6,0,6,0.0,0.0,-9.423076407618733,-1.5705127346031222,-21.117241552719943,0,2026-05-08,2026-07-07,300.0,260.9889999999999,-39.01100000000008,-13.00366666666669,13.003666666666694,13,1,12,7.6923076923076925,0.11245847931928822,-16.918118301343483,-1.3013937154879602,-9.96024667217428,0
FSLR,5,0.05,0.75,-1000000000.0,-1000008.0666666667,2026-05-08,2026-06-24,300.0,260.9378214285714,-39.0621785714286,-13.020726190476207,13.0207261904762,8,0,8,0.0,0.0,-17.055126997757004,-2.1318908747196255,-9.97061476098691,0,2026-06-25,2026-07-07,300.0,275.8000000000001,-24.199999999999875,-8.066666666666622,8.066666666666626,5,0,5,0.0,0.0,-9.513275049057881,-1.9026550098115762,-15.832497623889218,0,2026-05-08,2026-07-07,300.0,242.2610714285715,-57.73892857142849,-19.24630952380949,19.246309523809497,13,0,13,0.0,0.0,-26.568402046814885,-2.043723234370376,-11.397722517533335,0
W,30,0.05,1.0,-1000000000.0,-1000008.352,2026-05-08,2026-06-24,300.0,273.3783928571428,-26.621607142857215,-8.873869047619076,8.873869047619072,7,0,7,0.0,0.0,-9.815693989781714,-1.4022419985402448,-12.576769886337438,0,2026-06-25,2026-07-07,300.0,274.9439999999999,-25.056000000000097,-8.352000000000038,8.352000000000032,2,0,2,0.0,0.0,-8.929897956340776,-4.464948978170388,-8.478249700978283,0,2026-05-08,2026-07-07,300.0,251.1063928571427,-48.89360714285729,-16.297869047619095,16.2978690476191,9,0,9,0.0,0.0,-18.745591946122488,-2.0828435495691653,-9.477149748608943,0
FSLR,15,0.05,0.75,-1000000000.0,-1000008.3687619048,2026-05-08,2026-06-24,300.0,246.1365357142854,-53.8634642857146,-17.954488095238197,17.9544880952382,10,0,10,0.0,0.0,-24.84057784339752,-2.4840577843397518,-13.805630354418001,0,2026-06-25,2026-07-07,300.0,274.8937142857143,-25.10628571428572,-8.3687619047619,8.368761904761907,5,0,5,0.0,0.0,-9.805895093472055,-1.961179018694411,-15.895833607385347,0,2026-05-08,2026-07-07,300.0,226.64499999999973,-73.35500000000027,-24.45166666666676,24.451666666666757,15,0,15,0.0,0.0,-34.64647293686958,-2.309764862457972,-14.34502866891559,0
W,30,0.05,0.75,-1000000000.0,-1000009.543,2026-05-08,2026-06-24,300.0,267.44067857142835,-32.55932142857165,-10.85310714285722,10.853107142857217,9,0,9,0.0,0.0,-11.922640548961844,-1.3247378387735382,-15.96688695859322,0,2026-06-25,2026-07-07,300.0,271.3709999999999,-28.629000000000076,-9.543000000000024,9.543000000000026,3,0,3,0.0,0.0,-10.2419848307506,-3.4139949435835333,-10.004452841219218,0,2026-05-08,2026-07-07,300.0,241.99267857142826,-58.00732142857174,-19.335773809523914,19.335773809523914,12,0,12,0.0,0.0,-22.164625379712444,-1.847052114976037,-11.508558572795994,0
FSLR,30,0.05,0.75,-1000000000.0,-1000011.5020476191,2026-05-08,2026-06-24,300.0,263.49896428571407,-36.50103571428593,-12.167011904761981,12.167011904761978,7,0,7,0.0,0.0,-16.735699648437624,-2.390814235491089,-10.218302806190659,0,2026-06-25,2026-07-07,300.0,265.49385714285705,-34.50614285714295,-11.502047619047651,11.50204761904765,6,0,6,0.0,0.0,-13.489183291104156,-2.248197215184026,-17.98959868381142,0,2026-05-08,2026-07-07,300.0,234.45382142857125,-65.54617857142875,-21.848726190476253,21.84872619047625,13,0,13,0.0,0.0,-30.224882939541782,-2.324990995349368,-13.072553714328652,0
AMD,5,0.05,1.0,23.0959743583945,-1000000000.0,2026-05-08,2026-06-24,300.0,364.3552857142856,64.35528571428563,21.45176190476188,3.8736787039068044,6,2,4,33.33333333333333,4.205469022392686,22.02318811210321,3.6705313520172016,3.8533932767541095,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,364.3552857142856,64.35528571428563,21.45176190476188,3.8736787039068044,6,2,4,33.33333333333333,4.205469022392686,22.02318811210321,3.6705313520172016,3.148241429816109,0
TSLA,15,0.1,0.75,17.781013570735418,-1000000000.0,2026-05-08,2026-06-24,300.0,347.82471428571444,47.824714285714435,15.94157142857149,3.315879593817349,8,2,6,25.0,4.221108235271505,15.89894693727794,1.9873683671597424,3.9392433732367502,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,347.82471428571444,47.824714285714435,15.94157142857149,3.315879593817349,8,2,6,25.0,4.221108235271505,15.89894693727794,1.9873683671597424,3.216894648298431,0
AMD,5,0.05,0.75,13.743762280026974,-1000000000.0,2026-05-08,2026-06-24,300.0,341.84514285714266,41.84514285714266,13.94838095238089,4.284509644632617,11,2,9,18.181818181818183,2.2949597032675007,16.226569601747833,1.4751426910679848,2.665346375434426,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,341.84514285714266,41.84514285714266,13.94838095238089,4.284509644632617,11,2,9,18.181818181818183,2.2949597032675007,16.226569601747833,1.4751426910679848,2.189348870996766,0
AMD,5,0.075,0.75,14.159123079835597,-1000000000.0,2026-05-08,2026-06-24,300.0,339.47119642857143,39.47119642857143,13.157065476190489,2.5154551650988153,11,3,8,27.27272727272727,2.882466911429693,17.67872697197071,1.607156997451883,4.093596006516695,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,339.47119642857143,39.47119642857143,13.157065476190489,2.5154551650988153,11,3,8,27.27272727272727,2.882466911429693,17.67872697197071,1.607156997451883,3.3400854995471954,0
CDNS,5,0.05,1.0,12.028396911988828,-1000000000.0,2026-05-08,2026-06-24,300.0,338.58171428571444,38.58171428571444,12.860571428571488,6.67402226288536,5,1,4,20.0,2.503733275427216,17.434536978925113,3.4869073957850225,2.5244854171192324,0,2026-06-25,2026-07-07,300.0,297.129,-2.870999999999981,-0.9569999999999967,0.9569999999999936,1,0,1,0.0,0.0,-1.3935202038587373,-1.3935202038587373,-5.612486080160912,0,2026-05-08,2026-07-07,300.0,335.71071428571446,35.71071428571446,11.90357142857148,7.465378886052411,6,1,5,16.666666666666664,2.251765165399772,16.041016775066375,2.6735027958443958,1.9474942129523352,0
AMD,5,0.1,0.75,13.199830417810253,-1000000000.0,2026-05-08,2026-06-24,300.0,334.8388571428571,34.83885714285708,11.612952380952368,1.9603971991935576,7,2,5,28.57142857142857,3.273017056575629,11.7314396118154,1.6759199445450572,3.732378038662854,4,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,334.8388571428571,34.83885714285708,11.612952380952368,1.9603971991935576,7,2,5,28.57142857142857,3.273017056575629,11.7314396118154,1.6759199445450572,3.051307515724722,4
TSLA,15,0.1,1.0,11.982982925477387,-1000000000.0,2026-05-08,2026-06-24,300.0,331.79892857142863,31.798928571428632,10.599642857142877,2.979284134684867,7,1,6,14.285714285714285,3.426089515474214,10.004454568332989,1.4292077954761413,2.8594745385735503,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,331.79892857142863,31.798928571428632,10.599642857142877,2.979284134684867,7,1,6,14.285714285714285,3.426089515474214,10.004454568332989,1.4292077954761413,2.3470506058403298,0
AMD,5,0.075,1.0,12.035003318925545,-1000000000.0,2026-05-08,2026-06-24,300.0,330.75941071428576,30.759410714285764,10.253136904761927,2.5799997307114437,6,2,4,33.33333333333333,3.6848663199126235,14.153240459858987,2.3588734099764976,3.6413000296661853,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,330.75941071428576,30.759410714285764,10.253136904761927,2.5799997307114437,6,2,4,33.33333333333333,3.6848663199126235,14.153240459858987,2.3588734099764976,2.9782332273958216,0
TSLA,5,0.2,1.0,13.19866666666669,-1000000000.0,2026-05-08,2026-06-24,300.0,330.59600000000006,30.59600000000006,10.19866666666669,0.0,2,2,0,100.0,inf,10.894352415134998,5.447176207567499,4.42251017862402,2,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,330.59600000000006,30.59600000000006,10.19866666666669,0.0,2,2,0,100.0,inf,10.894352415134998,5.447176207567499,3.5644118557707625,2
TSLA,30,0.2,1.0,12.765254761904776,-1000000000.0,2026-05-08,2026-06-24,300.0,330.31471428571433,30.31471428571433,10.104904761904777,0.9704285714285751,3,2,1,66.66666666666666,11.412826929682515,10.38056751108952,3.4601891703631735,5.106491548503617,6,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,330.31471428571433,30.31471428571433,10.104904761904777,0.9704285714285751,3,2,1,66.66666666666666,11.412826929682515,10.38056751108952,3.4601891703631735,4.14003344961245,6
AMZN,60,0.2,0.75,12.780980595768424,-1000000000.0,2026-05-08,2026-06-24,300.0,330.3079999999999,30.30799999999988,10.102666666666615,0.9191030597091133,8,6,2,75.0,6.563142437591754,10.391947491956016,1.298993436494502,7.50357296438673,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,330.3079999999999,30.30799999999988,10.102666666666615,0.9191030597091133,8,6,2,75.0,6.563142437591754,10.391947491956016,1.298993436494502,5.962051755344334,0
AMD,5,0.1,1.0,12.263525510188705,-1000000000.0,2026-05-08,2026-06-24,300.0,328.78842857142854,28.78842857142854,9.596142857142853,0.9503352770118496,2,1,1,50.0,10.125939679376831,9.950555881938673,4.975277940969336,3.5790388472558154,4,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,328.78842857142854,28.78842857142854,9.596142857142853,0.9503352770118496,2,1,1,50.0,10.125939679376831,9.950555881938673,4.975277940969336,2.9282213139536393,4
TSLA,30,0.2,0.75,11.758254761904773,-1000000000.0,2026-05-08,2026-06-24,300.0,327.2937142857143,27.293714285714316,9.097904761904774,0.9704285714285751,4,2,2,50.0,5.600876559264071,9.378245016066291,2.344561254016573,4.540679272337677,6,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,327.2937142857143,27.293714285714316,9.097904761904774,0.9704285714285751,4,2,2,50.0,5.600876559264071,9.378245016066291,2.344561254016573,3.6950567140452883,6
AAPL,30,0.15,0.75,10.57460757163543,-1000000000.0,2026-05-08,2026-06-24,300.0,327.2716428571431,27.271642857143092,9.090547619047706,1.929988349226254,9,4,5,44.44444444444444,3.1595558748169137,10.619194157777226,1.1799104619752474,4.509252423093162,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,327.2716428571431,27.271642857143092,9.090547619047706,1.929988349226254,9,4,5,44.44444444444444,3.1595558748169137,10.619194157777226,1.1799104619752474,3.67019822026969,0
MSFT,60,0.075,0.75,9.6357878312872,-1000000000.0,2026-05-08,2026-06-24,300.0,326.8834821428575,26.883482142857474,8.961160714285832,3.7313032437536786,9,4,5,44.44444444444444,2.980583252315155,11.377893341180776,1.2642103712423085,4.050995747130424,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,326.8834821428575,26.883482142857474,8.961160714285832,3.7313032437536786,9,4,5,44.44444444444444,2.980583252315155,11.377893341180776,1.2642103712423085,3.3061173356639064,0
TSLA,60,0.075,1.0,9.082611566750078,-1000000000.0,2026-05-08,2026-06-24,300.0,326.2921428571427,26.29214285714272,8.764047619047567,2.7188475626244712,8,2,6,25.0,2.270160594621076,12.413108087472322,1.5516385109340403,3.12973920192901,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,326.2921428571427,26.29214285714272,8.764047619047567,2.7188475626244712,8,2,6,25.0,2.270160594621076,12.413108087472322,1.5516385109340403,2.5403638192744453,0
TSLA,15,0.2,0.75,11.103159523809536,-1000000000.0,2026-05-08,2026-06-24,300.0,325.3284285714286,25.328428571428617,8.442809523809537,0.9704285714285751,4,2,2,50.0,5.216084464841986,8.957409425002842,2.2393523562507105,4.103225781953796,4,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,325.3284285714286,25.328428571428617,8.442809523809537,0.9704285714285751,4,2,2,50.0,5.216084464841986,8.957409425002842,2.2393523562507105,3.3477606074522304,4
TSLA,5,0.2,0.75,10.892319296984596,-1000000000.0,2026-05-08,2026-06-24,300.0,324.6688571428572,24.668857142857178,8.222952380952385,0.9446659541936862,4,2,2,50.0,5.162014943359844,8.889607640241588,2.222401910060397,3.520911799484867,4,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,324.6688571428572,24.668857142857178,8.222952380952385,0.9446659541936862,4,2,2,50.0,5.162014943359844,8.889607640241588,2.222401910060397,2.8524692305256902,4
TSLA,60,0.075,0.75,7.855074186715608,-1000000000.0,2026-05-08,2026-06-24,300.0,324.01764285714273,24.017642857142732,8.005880952380906,3.417764694314038,9,2,7,22.22222222222222,2.045410877344615,11.406914767410399,1.267434974156711,2.869571370826234,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,324.01764285714273,24.017642857142732,8.005880952380906,3.417764694314038,9,2,7,22.22222222222222,2.045410877344615,11.406914767410399,1.267434974156711,2.3318436753622223,0
AAPL,30,0.15,1.0,10.011225833604614,-1000000000.0,2026-05-08,2026-06-24,300.0,323.80021428571445,23.800214285714446,7.933404761904805,1.8725421882633981,5,2,3,40.0,3.7332108375919986,9.636904134320227,1.9273808268640455,4.109058585274418,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,323.80021428571445,23.800214285714446,7.933404761904805,1.8725421882633981,5,2,3,40.0,3.7332108375919986,9.636904134320227,1.9273808268640455,3.352408849298359,0
