number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
393,LVN XAUUSD optimized,XAUUSD,Long,2026-03-25T15:30:00,2026-03-25T19:08:29,-113.46,2026-03-25 15:30:00+00:00,2026-03-25 19:08:29+00:00,2.5808200609962726,1.7384158867838393,1.7384158867838393,0.8592057761732852,LVN,LVN XAUUSD optimized
394,LVN XAUUSD optimized,XAUUSD,Short,2026-04-02T01:30:00,2026-04-05T22:15:00,66.31,2026-04-02 01:30:00+00:00,2026-04-05 22:15:00+00:00,3.099437148217636,5.630538513974097,7.142239515780372,6.390715667311412,LVN,LVN XAUUSD optimized
395,LVN XAUUSD optimized,XAUUSD,Long,2026-04-07T22:45:00,2026-04-08T19:00:39,-69.25,2026-04-07 22:45:00+00:00,2026-04-08 19:00:39+00:00,2.753086419753086,4.088617265087853,3.100811123986095,2.01886080724255,LVN,LVN XAUUSD optimized
396,LVN XAUUSD optimized,XAUUSD,Long,2026-04-15T01:15:00,2026-04-15T02:34:31,-95.33,2026-04-15 01:15:00+00:00,2026-04-15 02:34:31+00:00,0.7282321899736148,0.690863579474343,1.0269767441860465,2.630659253375695,LVN,LVN XAUUSD optimized
397,LVN XAUUSD optimized,XAUUSD,Long,2026-04-17T13:15:00,2026-04-19T22:01:00,-109.19,2026-04-17 13:15:00+00:00,2026-04-19 22:01:00+00:00,3.7826771653543307,2.6229866229866228,3.8355289421157686,4.011691022964509,LVN,LVN XAUUSD optimized
398,LVN XAUUSD optimized,XAUUSD,Long,2026-04-21T17:45:00,2026-04-21T18:16:42,-91.64,2026-04-21 17:45:00+00:00,2026-04-21 18:16:42+00:00,4.614117647058824,3.154000804181745,3.4924309884238647,2.3220840734162227,LVN,LVN XAUUSD optimized
399,LVN XAUUSD optimized,XAUUSD,Short,2026-04-21T19:45:00,2026-04-21T20:52:27,-89.95,2026-04-21 19:45:00+00:00,2026-04-21 20:52:27+00:00,9.742718446601941,5.726105563480742,6.477676169983862,4.97809011988425,LVN,LVN XAUUSD optimized
400,LVN XAUUSD optimized,XAUUSD,Short,2026-04-24T02:30:00,2026-04-24T11:24:43,-84.85,2026-04-24 02:30:00+00:00,2026-04-24 11:24:43+00:00,2.0145322434150774,1.409148665819568,1.4346701164294955,1.0301904319554112,LVN,LVN XAUUSD optimized
401,LVN XAUUSD optimized,XAUUSD,Long,2026-04-29T00:15:00,2026-04-29T01:03:29,-102.02,2026-04-29 00:15:00+00:00,2026-04-29 01:03:29+00:00,1.2597498160412068,0.7962790697674419,0.8334956183057449,2.779220779220779,LVN,LVN XAUUSD optimized
402,LVN XAUUSD optimized,XAUUSD,Short,2026-04-30T00:15:00,2026-04-30T00:45:39,-98.79,2026-04-30 00:15:00+00:00,2026-04-30 00:45:39+00:00,1.3964817320703653,0.9763481551561022,1.0048685491723466,2.7086614173228347,LVN,LVN XAUUSD optimized
403,LVN XAUUSD optimized,XAUUSD,Long,2026-04-30T03:00:00,2026-04-30T03:37:40,-107.39,2026-04-30 03:00:00+00:00,2026-04-30 03:37:40+00:00,0.994067237969677,0.9508196721311475,0.8471910112359551,0.786235662148071,LVN,LVN XAUUSD optimized
404,LVN XAUUSD optimized,XAUUSD,Long,2026-05-01T14:15:00,2026-05-03T22:15:00,-33.58,2026-05-01 14:15:00+00:00,2026-05-03 22:15:00+00:00,1.6686018384131591,1.6686018384131591,1.6291922531884742,2.9415778251599147,LVN,LVN XAUUSD optimized
405,LVN XAUUSD optimized,XAUUSD,Long,2026-05-06T06:00:00,2026-05-06T08:51:14,191.18,2026-05-06 06:00:00+00:00,2026-05-06 08:51:14+00:00,1.5953259532595325,1.5422116527942924,1.4074877916440587,1.9214814814814816,LVN,LVN XAUUSD optimized
406,LVN XAUUSD optimized,XAUUSD,Long,2026-05-06T12:30:00,2026-05-07T06:34:39,191.48,2026-05-06 12:30:00+00:00,2026-05-07 06:34:39+00:00,1.2971046770601335,1.2919254658385093,1.1822980105562322,0.9696969696969697,LVN,LVN XAUUSD optimized
407,LVN XAUUSD optimized,XAUUSD,Long,2026-05-07T14:30:00,2026-05-07T15:52:28,-105.86,2026-05-07 14:30:00+00:00,2026-05-07 15:52:28+00:00,0.6675824175824175,0.7603254067584481,0.6420079260237781,0.8697208303507517,LVN,LVN XAUUSD optimized
408,LVN XAUUSD optimized,XAUUSD,Short,2026-05-11T06:00:00,2026-05-11T12:21:42,-87.82,2026-05-11 06:00:00+00:00,2026-05-11 12:21:42+00:00,2.0131657690005986,2.0,1.7817796610169492,2.501115241635688,LVN,LVN XAUUSD optimized
409,LVN XAUUSD optimized,XAUUSD,Short,2026-05-18T00:45:00,2026-05-18T03:44:31,-64.02,2026-05-18 00:45:00+00:00,2026-05-18 03:44:31+00:00,4.552866242038217,4.711931443638761,4.229585798816568,2.95616211745244,LVN,LVN XAUUSD optimized
410,LVN XAUUSD optimized,XAUUSD,Short,2026-05-19T13:30:00,2026-05-20T13:45:00,2.5,2026-05-19 13:30:00+00:00,2026-05-20 13:45:00+00:00,2.931691818903892,3.121353065539112,2.7783214151298457,3.236299868478737,LVN,LVN XAUUSD optimized
411,LVN XAUUSD optimized,XAUUSD,Long,2026-05-20T14:30:00,2026-05-21T14:45:00,-7.76,2026-05-20 14:30:00+00:00,2026-05-21 14:45:00+00:00,2.480207657365347,2.299638989169675,2.075481944067336,2.189003436426117,LVN,LVN XAUUSD optimized
412,LVN XAUUSD optimized,XAUUSD,Long,2026-05-21T17:15:00,2026-05-21T17:52:38,214.18,2026-05-21 17:15:00+00:00,2026-05-21 17:52:38+00:00,6.951105157401206,6.8141825344714375,5.708470847084708,6.072557050906963,LVN,LVN XAUUSD optimized
413,LVN XAUUSD optimized,XAUUSD,Long,2026-05-29T15:15:00,2026-05-31T22:01:00,-69.12,2026-05-29 15:15:00+00:00,2026-05-31 22:01:00+00:00,2.14434250764526,2.392357557147731,2.2225039619651348,1.6924933622978517,LVN,LVN XAUUSD optimized
414,LVN XAUUSD optimized,XAUUSD,Long,2026-06-09T15:00:00,2026-06-09T15:29:42,-94.15,2026-06-09 15:00:00+00:00,2026-06-09 15:29:42+00:00,2.4383561643835616,2.2745740498034075,2.447813822284908,1.2064650677789364,LVN,LVN XAUUSD optimized
415,LVN XAUUSD optimized,XAUUSD,Short,2026-06-09T15:30:00,2026-06-10T01:43:37,186.18,2026-06-09 15:30:00+00:00,2026-06-10 01:43:37+00:00,2.5491551459293396,2.3732570611369326,2.729440789473684,0.9984957882069796,LVN,LVN XAUUSD optimized
416,LVN XAUUSD optimized,XAUUSD,Short,2026-06-11T00:45:00,2026-06-11T01:00:19,-105.95,2026-06-11 00:45:00+00:00,2026-06-11 01:00:19+00:00,2.770967741935484,2.787452677122769,3.346753246753247,1.0078216660148611,LVN,LVN XAUUSD optimized
417,LVN XAUUSD optimized,XAUUSD,Long,2026-06-11T01:15:00,2026-06-11T19:16:46,210.51,2026-06-11 01:15:00+00:00,2026-06-11 19:16:46+00:00,2.4650717703349283,2.37565324316016,2.6973821989528797,1.2327324932206094,LVN,LVN XAUUSD optimized
418,LVN XAUUSD optimized,XAUUSD,Long,2026-06-14T22:15:00,2026-06-15T22:30:00,8.46,2026-06-14 22:15:00+00:00,2026-06-15 22:30:00+00:00,3.004703668861712,3.486899563318777,3.692485549132948,3.4233654876741695,LVN,LVN XAUUSD optimized
419,LVN XAUUSD optimized,XAUUSD,Short,2026-06-17T18:15:00,2026-06-18T18:30:00,58.34,2026-06-17 18:15:00+00:00,2026-06-18 18:30:00+00:00,11.153267784846733,15.414868105515588,16.083402835696415,11.06368330464716,LVN,LVN XAUUSD optimized
420,LVN XAUUSD optimized,XAUUSD,Short,2026-06-23T14:30:00,2026-06-23T22:25:13,220.47,2026-06-23 14:30:00+00:00,2026-06-23 22:25:13+00:00,1.0344981081682618,1.0633722260352323,1.1701913393756294,0.8726999624483665,LVN,LVN XAUUSD optimized
421,LVN XAUUSD optimized,XAUUSD,Short,2026-06-24T11:15:00,2026-06-24T12:50:41,216.28,2026-06-24 11:15:00+00:00,2026-06-24 12:50:41+00:00,1.5881057268722467,1.7394451145958987,1.8606451612903225,1.5052192066805845,LVN,LVN XAUUSD optimized
422,LVN XAUUSD optimized,XAUUSD,Long,2026-06-25T13:15:00,2026-06-26T13:30:00,50.85,2026-06-25 13:15:00+00:00,2026-06-26 13:30:00+00:00,2.476966690290574,2.4760892667375134,2.3791695030633084,2.3238031914893615,LVN,LVN XAUUSD optimized
423,LVN XAUUSD optimized,XAUUSD,Long,2026-06-26T13:30:00,2026-06-28T22:15:00,64.29,2026-06-26 13:30:00+00:00,2026-06-28 22:15:00+00:00,1.8171296296296295,1.6654879773691655,1.7348066298342542,1.8653465346534654,LVN,LVN XAUUSD optimized
424,LVN XAUUSD optimized,XAUUSD,Short,2026-07-01T14:00:00,2026-07-01T14:34:40,-101.32,2026-07-01 14:00:00+00:00,2026-07-01 14:34:40+00:00,1.1203899957609156,1.1133108677337826,1.2836328314715881,1.1343347639484977,LVN,LVN XAUUSD optimized
425,LVN XAUUSD optimized,XAUUSD,Short,2026-07-01T14:45:00,2026-07-01T19:52:20,195.7,2026-07-01 14:45:00+00:00,2026-07-01 19:52:20+00:00,1.5203011562247917,1.349403341288783,1.5649045114862994,0.8368857312018946,LVN,LVN XAUUSD optimized
426,LVN XAUUSD optimized,XAUUSD,Short,2026-07-07T00:00:00,2026-07-07T01:16:39,235.59,2026-07-07 00:00:00+00:00,2026-07-07 01:16:39+00:00,0.7592592592592593,0.7608850820842256,0.9189655172413793,1.88339222614841,LVN,LVN XAUUSD optimized
427,LVN XAUUSD optimized,XAUUSD,Long,2026-07-14T00:00:00,2026-07-14T00:05:41,-115.78,2026-07-14 00:00:00+00:00,2026-07-14 00:05:41+00:00,1.3992172211350293,1.2067510548523206,1.2521891418563922,1.8766404199475066,LVN,LVN XAUUSD optimized
428,LVN XAUUSD optimized,XAUUSD,Long,2026-07-14T02:00:00,2026-07-14T12:30:21,233.55,2026-07-14 02:00:00+00:00,2026-07-14 12:30:21+00:00,1.1697191697191698,1.0648388291959985,1.1832029641827913,0.8674916993661335,LVN,LVN XAUUSD optimized
429,LVN XAUUSD optimized,XAUUSD,Short,2026-07-16T12:45:00,2026-07-17T13:00:00,72.4,2026-07-16 12:45:00+00:00,2026-07-17 13:00:00+00:00,2.151890689545599,2.429852888410477,2.5468221135765323,3.1135632183908046,LVN,LVN XAUUSD optimized
430,LVN XAUUSD optimized,XAUUSD,Long,2026-07-22T00:30:00,2026-07-22T13:31:37,219.42,2026-07-22 00:30:00+00:00,2026-07-22 13:31:37+00:00,0.8390201224846894,0.8217652099400171,0.9094357515410147,2.7244318181818183,LVN,LVN XAUUSD optimized
431,LVN XAUUSD optimized,XAUUSD,Long,2026-07-22T13:45:00,2026-07-23T07:11:41,-117.0,2026-07-22 13:45:00+00:00,2026-07-23 07:11:41+00:00,0.8351467871073701,0.7949970685948798,0.7949970685948798,1.860082304526749,LVN,LVN XAUUSD optimized
432,LVN XAUUSD optimized,XAUUSD,Short,2026-07-23T08:15:00,2026-07-24T02:48:27,229.85,2026-07-23 08:15:00+00:00,2026-07-24 02:48:27+00:00,1.322135572885423,1.2333519865696698,1.22376457523598,0.9362786745964317,LVN,LVN XAUUSD optimized
433,LVN XAUUSD optimized,XAUUSD,Long,2026-07-27T00:15:00,2026-07-27T12:19:40,-99.42,2026-07-27 00:15:00+00:00,2026-07-27 12:19:40+00:00,1.6554545454545455,1.3011789924973205,1.316702819956616,4.705426356589148,LVN,LVN XAUUSD optimized
434,LVN XAUUSD optimized,XAUUSD,Long,2026-08-05T05:45:00,2026-08-05T12:20:39,207.02,2026-08-05 05:45:00+00:00,2026-08-05 12:20:39+00:00,2.7311935807422265,2.4204444444444446,2.119891008174387,3.9926686217008798,LVN,LVN XAUUSD optimized
435,LVN XAUUSD optimized,XAUUSD,Short,2026-08-11T06:15:00,2026-08-12T02:47:30,-111.51,2026-08-11 06:15:00+00:00,2026-08-12 02:47:30+00:00,1.7372881355932204,1.6692111959287532,1.4855072463768115,1.3898305084745763,LVN,LVN XAUUSD optimized
436,LVN XAUUSD optimized,XAUUSD,Short,2026-08-12T07:15:00,2026-08-12T07:39:37,-127.63,2026-08-12 07:15:00+00:00,2026-08-12 07:39:37+00:00,0.719017094017094,0.7228786251342643,0.7028720626631854,0.7735632183908046,LVN,LVN XAUUSD optimized
437,LVN XAUUSD optimized,XAUUSD,Long,2026-08-12T12:30:00,2026-08-12T12:30:30,-115.27,2026-08-12 12:30:00+00:00,2026-08-12 12:30:30+00:00,2.6232558139534885,2.660377358490566,2.602676511305953,4.566801619433198,LVN,LVN XAUUSD optimized
438,LVN XAUUSD optimized,XAUUSD,Long,2026-08-14T02:45:00,2026-08-14T07:45:41,243.86,2026-08-14 02:45:00+00:00,2026-08-14 07:45:41+00:00,1.0418032786885245,1.126273814798405,1.1129597197898424,0.7958672510958046,LVN,LVN XAUUSD optimized
439,LVN XAUUSD optimized,XAUUSD,Long,2026-08-19T13:15:00,2026-08-20T13:30:00,14.19,2026-08-19 13:15:00+00:00,2026-08-20 13:30:00+00:00,3.7652203161789437,4.19250936329588,3.4274341702388242,6.28876404494382,LVN,LVN XAUUSD optimized
440,LVN XAUUSD optimized,XAUUSD,Long,2026-08-20T13:45:00,2026-08-21T06:33:27,219.29,2026-08-20 13:45:00+00:00,2026-08-21 06:33:27+00:00,1.1393477340110123,1.1393477340110123,1.124111993313832,1.478021978021978,LVN,LVN XAUUSD optimized
441,LVN XAUUSD optimized,XAUUSD,Short,2026-08-28T05:45:00,2026-08-28T06:36:02,-114.58,2026-08-28 05:45:00+00:00,2026-08-28 06:36:02+00:00,0.9760765550239234,0.9357798165137615,0.9066666666666666,2.1794871794871793,LVN,LVN XAUUSD optimized
442,LVN XAUUSD optimized,XAUUSD,Short,2026-08-28T14:15:00,2026-08-30T22:15:00,87.36,2026-08-28 14:15:00+00:00,2026-08-30 22:15:00+00:00,5.668680765357503,5.668680765357503,5.701696632058749,7.047261345852895,LVN,LVN XAUUSD optimized
443,LVN XAUUSD optimized,XAUUSD,Long,2026-08-31T00:00:00,2026-08-31T02:00:39,-119.27,2026-08-31 00:00:00+00:00,2026-08-31 02:00:39+00:00,2.6955602536997887,2.480544747081712,2.423954372623574,2.1813515825491874,LVN,LVN XAUUSD optimized
444,LVN XAUUSD optimized,XAUUSD,Short,2026-08-31T02:15:00,2026-08-31T23:59:59,-83.14,2026-08-31 02:15:00+00:00,2026-08-31 23:59:59+00:00,2.0412177985948476,2.0412177985948476,2.008294930875576,0.9242841993637327,LVN,LVN XAUUSD optimized
