rule_id,frequency,p,q,band_pct,delay,hold
3029,M30,6,24,0.0,5,infinity
3030,M30,6,24,0.01,0,6
3031,M30,6,24,0.01,0,12
3032,M30,6,24,0.01,0,infinity
3033,M30,6,24,0.01,2,6
3034,M30,6,24,0.01,2,12
3035,M30,6,24,0.01,2,infinity
3036,M30,6,24,0.01,3,6
3037,M30,6,24,0.01,3,12
3038,M30,6,24,0.01,3,infinity
3039,M30,6,24,0.01,4,6
3040,M30,6,24,0.01,4,12
3041,M30,6,24,0.01,4,infinity
3042,M30,6,24,0.01,5,6
3043,M30,6,24,0.01,5,12
3044,M30,6,24,0.01,5,infinity
3045,M30,6,24,0.05,0,6
3046,M30,6,24,0.05,0,12
3047,M30,6,24,0.05,0,infinity
3048,M30,6,24,0.05,2,6
3049,M30,6,24,0.05,2,12
3050,M30,6,24,0.05,2,infinity
3051,M30,6,24,0.05,3,6
3052,M30,6,24,0.05,3,12
3053,M30,6,24,0.05,3,infinity
3054,M30,6,24,0.05,4,6
3055,M30,6,24,0.05,4,12
3056,M30,6,24,0.05,4,infinity
3057,M30,6,24,0.05,5,6
3058,M30,6,24,0.05,5,12
3059,M30,6,24,0.05,5,infinity
3060,M30,6,30,0.0,0,6
3061,M30,6,30,0.0,0,12
3062,M30,6,30,0.0,0,infinity
3063,M30,6,30,0.0,2,6
3064,M30,6,30,0.0,2,12
3065,M30,6,30,0.0,2,infinity
3066,M30,6,30,0.0,3,6
3067,M30,6,30,0.0,3,12
3068,M30,6,30,0.0,3,infinity
3069,M30,6,30,0.0,4,6
3070,M30,6,30,0.0,4,12
3071,M30,6,30,0.0,4,infinity
3072,M30,6,30,0.0,5,6
3073,M30,6,30,0.0,5,12
3074,M30,6,30,0.0,5,infinity
3075,M30,6,30,0.01,0,6
3076,M30,6,30,0.01,0,12
3077,M30,6,30,0.01,0,infinity
3078,M30,6,30,0.01,2,6
3079,M30,6,30,0.01,2,12
3080,M30,6,30,0.01,2,infinity
3081,M30,6,30,0.01,3,6
3082,M30,6,30,0.01,3,12
3083,M30,6,30,0.01,3,infinity
3084,M30,6,30,0.01,4,6
3085,M30,6,30,0.01,4,12
3086,M30,6,30,0.01,4,infinity
3087,M30,6,30,0.01,5,6
3088,M30,6,30,0.01,5,12
3089,M30,6,30,0.01,5,infinity
3090,M30,6,30,0.05,0,6
3091,M30,6,30,0.05,0,12
3092,M30,6,30,0.05,0,infinity
3093,M30,6,30,0.05,2,6
3094,M30,6,30,0.05,2,12
3095,M30,6,30,0.05,2,infinity
3096,M30,6,30,0.05,3,6
3097,M30,6,30,0.05,3,12
3098,M30,6,30,0.05,3,infinity
3099,M30,6,30,0.05,4,6
3100,M30,6,30,0.05,4,12
3101,M30,6,30,0.05,4,infinity
3102,M30,6,30,0.05,5,6
3103,M30,6,30,0.05,5,12
3104,M30,6,30,0.05,5,infinity
3105,M30,6,48,0.0,0,6
3106,M30,6,48,0.0,0,12
3107,M30,6,48,0.0,0,infinity
3108,M30,6,48,0.0,2,6
3109,M30,6,48,0.0,2,12
3110,M30,6,48,0.0,2,infinity
3111,M30,6,48,0.0,3,6
3112,M30,6,48,0.0,3,12
3113,M30,6,48,0.0,3,infinity
3114,M30,6,48,0.0,4,6
3115,M30,6,48,0.0,4,12
3116,M30,6,48,0.0,4,infinity
3117,M30,6,48,0.0,5,6
3118,M30,6,48,0.0,5,12
3119,M30,6,48,0.0,5,infinity
3120,M30,6,48,0.01,0,6
3121,M30,6,48,0.01,0,12
3122,M30,6,48,0.01,0,infinity
3123,M30,6,48,0.01,2,6
3124,M30,6,48,0.01,2,12
3125,M30,6,48,0.01,2,infinity
3126,M30,6,48,0.01,3,6
3127,M30,6,48,0.01,3,12
3128,M30,6,48,0.01,3,infinity
3129,M30,6,48,0.01,4,6
3130,M30,6,48,0.01,4,12
3131,M30,6,48,0.01,4,infinity
3132,M30,6,48,0.01,5,6
3133,M30,6,48,0.01,5,12
3134,M30,6,48,0.01,5,infinity
3135,M30,6,48,0.05,0,6
3136,M30,6,48,0.05,0,12
3137,M30,6,48,0.05,0,infinity
3138,M30,6,48,0.05,2,6
3139,M30,6,48,0.05,2,12
3140,M30,6,48,0.05,2,infinity
3141,M30,6,48,0.05,3,6
3142,M30,6,48,0.05,3,12
3143,M30,6,48,0.05,3,infinity
3144,M30,6,48,0.05,4,6
3145,M30,6,48,0.05,4,12
3146,M30,6,48,0.05,4,infinity
3147,M30,6,48,0.05,5,6
3148,M30,6,48,0.05,5,12
3149,M30,6,48,0.05,5,infinity
3150,M30,6,96,0.0,0,6
3151,M30,6,96,0.0,0,12
3152,M30,6,96,0.0,0,infinity
3153,M30,6,96,0.0,2,6
3154,M30,6,96,0.0,2,12
3155,M30,6,96,0.0,2,infinity
3156,M30,6,96,0.0,3,6
3157,M30,6,96,0.0,3,12
3158,M30,6,96,0.0,3,infinity
3159,M30,6,96,0.0,4,6
3160,M30,6,96,0.0,4,12
3161,M30,6,96,0.0,4,infinity
3162,M30,6,96,0.0,5,6
3163,M30,6,96,0.0,5,12
3164,M30,6,96,0.0,5,infinity
3165,M30,6,96,0.01,0,6
3166,M30,6,96,0.01,0,12
3167,M30,6,96,0.01,0,infinity
3168,M30,6,96,0.01,2,6
3169,M30,6,96,0.01,2,12
3170,M30,6,96,0.01,2,infinity
3171,M30,6,96,0.01,3,6
3172,M30,6,96,0.01,3,12
3173,M30,6,96,0.01,3,infinity
3174,M30,6,96,0.01,4,6
3175,M30,6,96,0.01,4,12
3176,M30,6,96,0.01,4,infinity
3177,M30,6,96,0.01,5,6
3178,M30,6,96,0.01,5,12
3179,M30,6,96,0.01,5,infinity
3180,M30,6,96,0.05,0,6
3181,M30,6,96,0.05,0,12
3182,M30,6,96,0.05,0,infinity
3183,M30,6,96,0.05,2,6
3184,M30,6,96,0.05,2,12
3185,M30,6,96,0.05,2,infinity
3186,M30,6,96,0.05,3,6
3187,M30,6,96,0.05,3,12
3188,M30,6,96,0.05,3,infinity
3189,M30,6,96,0.05,4,6
3190,M30,6,96,0.05,4,12
3191,M30,6,96,0.05,4,infinity
3192,M30,6,96,0.05,5,6
3193,M30,6,96,0.05,5,12
3194,M30,6,96,0.05,5,infinity
3195,M30,6,144,0.0,0,6
3196,M30,6,144,0.0,0,12
3197,M30,6,144,0.0,0,infinity
3198,M30,6,144,0.0,2,6
3199,M30,6,144,0.0,2,12
3200,M30,6,144,0.0,2,infinity
3201,M30,6,144,0.0,3,6
3202,M30,6,144,0.0,3,12
3203,M30,6,144,0.0,3,infinity
3204,M30,6,144,0.0,4,6
3205,M30,6,144,0.0,4,12
3206,M30,6,144,0.0,4,infinity
3207,M30,6,144,0.0,5,6
3208,M30,6,144,0.0,5,12
3209,M30,6,144,0.0,5,infinity
3210,M30,6,144,0.01,0,6
3211,M30,6,144,0.01,0,12
3212,M30,6,144,0.01,0,infinity
3213,M30,6,144,0.01,2,6
3214,M30,6,144,0.01,2,12
3215,M30,6,144,0.01,2,infinity
3216,M30,6,144,0.01,3,6
3217,M30,6,144,0.01,3,12
3218,M30,6,144,0.01,3,infinity
3219,M30,6,144,0.01,4,6
3220,M30,6,144,0.01,4,12
3221,M30,6,144,0.01,4,infinity
3222,M30,6,144,0.01,5,6
3223,M30,6,144,0.01,5,12
3224,M30,6,144,0.01,5,infinity
3225,M30,6,144,0.05,0,6
3226,M30,6,144,0.05,0,12
3227,M30,6,144,0.05,0,infinity
3228,M30,6,144,0.05,2,6
3229,M30,6,144,0.05,2,12
3230,M30,6,144,0.05,2,infinity
3231,M30,6,144,0.05,3,6
3232,M30,6,144,0.05,3,12
3233,M30,6,144,0.05,3,infinity
3234,M30,6,144,0.05,4,6
3235,M30,6,144,0.05,4,12
3236,M30,6,144,0.05,4,infinity
3237,M30,6,144,0.05,5,6
3238,M30,6,144,0.05,5,12
3239,M30,6,144,0.05,5,infinity
3240,M30,6,168,0.0,0,6
3241,M30,6,168,0.0,0,12
3242,M30,6,168,0.0,0,infinity
3243,M30,6,168,0.0,2,6
3244,M30,6,168,0.0,2,12
3245,M30,6,168,0.0,2,infinity
3246,M30,6,168,0.0,3,6
3247,M30,6,168,0.0,3,12
3248,M30,6,168,0.0,3,infinity
3249,M30,6,168,0.0,4,6
3250,M30,6,168,0.0,4,12
3251,M30,6,168,0.0,4,infinity
3252,M30,6,168,0.0,5,6
3253,M30,6,168,0.0,5,12
3254,M30,6,168,0.0,5,infinity
3255,M30,6,168,0.01,0,6
3256,M30,6,168,0.01,0,12
3257,M30,6,168,0.01,0,infinity
3258,M30,6,168,0.01,2,6
3259,M30,6,168,0.01,2,12
3260,M30,6,168,0.01,2,infinity
3261,M30,6,168,0.01,3,6
3262,M30,6,168,0.01,3,12
3263,M30,6,168,0.01,3,infinity
3264,M30,6,168,0.01,4,6
3265,M30,6,168,0.01,4,12
3266,M30,6,168,0.01,4,infinity
3267,M30,6,168,0.01,5,6
3268,M30,6,168,0.01,5,12
3269,M30,6,168,0.01,5,infinity
3270,M30,6,168,0.05,0,6
3271,M30,6,168,0.05,0,12
3272,M30,6,168,0.05,0,infinity
3273,M30,6,168,0.05,2,6
3274,M30,6,168,0.05,2,12
3275,M30,6,168,0.05,2,infinity
3276,M30,6,168,0.05,3,6
3277,M30,6,168,0.05,3,12
3278,M30,6,168,0.05,3,infinity
3279,M30,6,168,0.05,4,6
3280,M30,6,168,0.05,4,12
3281,M30,6,168,0.05,4,infinity
3282,M30,6,168,0.05,5,6
3283,M30,6,168,0.05,5,12
3284,M30,6,168,0.05,5,infinity
3285,M30,6,192,0.0,0,6
3286,M30,6,192,0.0,0,12
3287,M30,6,192,0.0,0,infinity
3288,M30,6,192,0.0,2,6
3289,M30,6,192,0.0,2,12
3290,M30,6,192,0.0,2,infinity
3291,M30,6,192,0.0,3,6
3292,M30,6,192,0.0,3,12
3293,M30,6,192,0.0,3,infinity
3294,M30,6,192,0.0,4,6
3295,M30,6,192,0.0,4,12
3296,M30,6,192,0.0,4,infinity
3297,M30,6,192,0.0,5,6
3298,M30,6,192,0.0,5,12
3299,M30,6,192,0.0,5,infinity
3300,M30,6,192,0.01,0,6
3301,M30,6,192,0.01,0,12
3302,M30,6,192,0.01,0,infinity
3303,M30,6,192,0.01,2,6
3304,M30,6,192,0.01,2,12
3305,M30,6,192,0.01,2,infinity
3306,M30,6,192,0.01,3,6
3307,M30,6,192,0.01,3,12
3308,M30,6,192,0.01,3,infinity
3309,M30,6,192,0.01,4,6
3310,M30,6,192,0.01,4,12
3311,M30,6,192,0.01,4,infinity
3312,M30,6,192,0.01,5,6
3313,M30,6,192,0.01,5,12
3314,M30,6,192,0.01,5,infinity
3315,M30,6,192,0.05,0,6
3316,M30,6,192,0.05,0,12
3317,M30,6,192,0.05,0,infinity
3318,M30,6,192,0.05,2,6
3319,M30,6,192,0.05,2,12
3320,M30,6,192,0.05,2,infinity
3321,M30,6,192,0.05,3,6
3322,M30,6,192,0.05,3,12
3323,M30,6,192,0.05,3,infinity
3324,M30,6,192,0.05,4,6
3325,M30,6,192,0.05,4,12
3326,M30,6,192,0.05,4,infinity
3327,M30,6,192,0.05,5,6
3328,M30,6,192,0.05,5,12
3329,M30,6,192,0.05,5,infinity
3330,M30,12,18,0.0,0,6
3331,M30,12,18,0.0,0,12
3332,M30,12,18,0.0,0,infinity
3333,M30,12,18,0.0,2,6
3334,M30,12,18,0.0,2,12
3335,M30,12,18,0.0,2,infinity
3336,M30,12,18,0.0,3,6
3337,M30,12,18,0.0,3,12
3338,M30,12,18,0.0,3,infinity
3339,M30,12,18,0.0,4,6
3340,M30,12,18,0.0,4,12
3341,M30,12,18,0.0,4,infinity
3342,M30,12,18,0.0,5,6
3343,M30,12,18,0.0,5,12
3344,M30,12,18,0.0,5,infinity
3345,M30,12,18,0.01,0,6
3346,M30,12,18,0.01,0,12
3347,M30,12,18,0.01,0,infinity
3348,M30,12,18,0.01,2,6
3349,M30,12,18,0.01,2,12
3350,M30,12,18,0.01,2,infinity
3351,M30,12,18,0.01,3,6
3352,M30,12,18,0.01,3,12
3353,M30,12,18,0.01,3,infinity
3354,M30,12,18,0.01,4,6
3355,M30,12,18,0.01,4,12
3356,M30,12,18,0.01,4,infinity
3357,M30,12,18,0.01,5,6
3358,M30,12,18,0.01,5,12
3359,M30,12,18,0.01,5,infinity
3360,M30,12,18,0.05,0,6
3361,M30,12,18,0.05,0,12
3362,M30,12,18,0.05,0,infinity
3363,M30,12,18,0.05,2,6
3364,M30,12,18,0.05,2,12
3365,M30,12,18,0.05,2,infinity
3366,M30,12,18,0.05,3,6
3367,M30,12,18,0.05,3,12
3368,M30,12,18,0.05,3,infinity
3369,M30,12,18,0.05,4,6
3370,M30,12,18,0.05,4,12
3371,M30,12,18,0.05,4,infinity
3372,M30,12,18,0.05,5,6
3373,M30,12,18,0.05,5,12
3374,M30,12,18,0.05,5,infinity
3375,M30,12,24,0.0,0,6
3376,M30,12,24,0.0,0,12
3377,M30,12,24,0.0,0,infinity
3378,M30,12,24,0.0,2,6
3379,M30,12,24,0.0,2,12
3380,M30,12,24,0.0,2,infinity
3381,M30,12,24,0.0,3,6
3382,M30,12,24,0.0,3,12
3383,M30,12,24,0.0,3,infinity
3384,M30,12,24,0.0,4,6
3385,M30,12,24,0.0,4,12
3386,M30,12,24,0.0,4,infinity
3387,M30,12,24,0.0,5,6
3388,M30,12,24,0.0,5,12
3389,M30,12,24,0.0,5,infinity
3390,M30,12,24,0.01,0,6
3391,M30,12,24,0.01,0,12
3392,M30,12,24,0.01,0,infinity
3393,M30,12,24,0.01,2,6
3394,M30,12,24,0.01,2,12
3395,M30,12,24,0.01,2,infinity
3396,M30,12,24,0.01,3,6
3397,M30,12,24,0.01,3,12
3398,M30,12,24,0.01,3,infinity
3399,M30,12,24,0.01,4,6
3400,M30,12,24,0.01,4,12
3401,M30,12,24,0.01,4,infinity
3402,M30,12,24,0.01,5,6
3403,M30,12,24,0.01,5,12
3404,M30,12,24,0.01,5,infinity
3405,M30,12,24,0.05,0,6
3406,M30,12,24,0.05,0,12
3407,M30,12,24,0.05,0,infinity
3408,M30,12,24,0.05,2,6
3409,M30,12,24,0.05,2,12
3410,M30,12,24,0.05,2,infinity
3411,M30,12,24,0.05,3,6
3412,M30,12,24,0.05,3,12
3413,M30,12,24,0.05,3,infinity
3414,M30,12,24,0.05,4,6
3415,M30,12,24,0.05,4,12
3416,M30,12,24,0.05,4,infinity
3417,M30,12,24,0.05,5,6
3418,M30,12,24,0.05,5,12
3419,M30,12,24,0.05,5,infinity
3420,M30,12,30,0.0,0,6
3421,M30,12,30,0.0,0,12
3422,M30,12,30,0.0,0,infinity
3423,M30,12,30,0.0,2,6
3424,M30,12,30,0.0,2,12
3425,M30,12,30,0.0,2,infinity
3426,M30,12,30,0.0,3,6
3427,M30,12,30,0.0,3,12
3428,M30,12,30,0.0,3,infinity
3429,M30,12,30,0.0,4,6
3430,M30,12,30,0.0,4,12
3431,M30,12,30,0.0,4,infinity
3432,M30,12,30,0.0,5,6
3433,M30,12,30,0.0,5,12
3434,M30,12,30,0.0,5,infinity
3435,M30,12,30,0.01,0,6
3436,M30,12,30,0.01,0,12
3437,M30,12,30,0.01,0,infinity
3438,M30,12,30,0.01,2,6
3439,M30,12,30,0.01,2,12
3440,M30,12,30,0.01,2,infinity
3441,M30,12,30,0.01,3,6
3442,M30,12,30,0.01,3,12
3443,M30,12,30,0.01,3,infinity
3444,M30,12,30,0.01,4,6
3445,M30,12,30,0.01,4,12
3446,M30,12,30,0.01,4,infinity
3447,M30,12,30,0.01,5,6
3448,M30,12,30,0.01,5,12
3449,M30,12,30,0.01,5,infinity
3450,M30,12,30,0.05,0,6
3451,M30,12,30,0.05,0,12
3452,M30,12,30,0.05,0,infinity
3453,M30,12,30,0.05,2,6
3454,M30,12,30,0.05,2,12
3455,M30,12,30,0.05,2,infinity
3456,M30,12,30,0.05,3,6
3457,M30,12,30,0.05,3,12
3458,M30,12,30,0.05,3,infinity
3459,M30,12,30,0.05,4,6
3460,M30,12,30,0.05,4,12
3461,M30,12,30,0.05,4,infinity
3462,M30,12,30,0.05,5,6
3463,M30,12,30,0.05,5,12
3464,M30,12,30,0.05,5,infinity
3465,M30,12,48,0.0,0,6
3466,M30,12,48,0.0,0,12
3467,M30,12,48,0.0,0,infinity
3468,M30,12,48,0.0,2,6
3469,M30,12,48,0.0,2,12
3470,M30,12,48,0.0,2,infinity
3471,M30,12,48,0.0,3,6
3472,M30,12,48,0.0,3,12
3473,M30,12,48,0.0,3,infinity
3474,M30,12,48,0.0,4,6
3475,M30,12,48,0.0,4,12
3476,M30,12,48,0.0,4,infinity
3477,M30,12,48,0.0,5,6
3478,M30,12,48,0.0,5,12
3479,M30,12,48,0.0,5,infinity
3480,M30,12,48,0.01,0,6
3481,M30,12,48,0.01,0,12
3482,M30,12,48,0.01,0,infinity
3483,M30,12,48,0.01,2,6
3484,M30,12,48,0.01,2,12
3485,M30,12,48,0.01,2,infinity
3486,M30,12,48,0.01,3,6
3487,M30,12,48,0.01,3,12
3488,M30,12,48,0.01,3,infinity
3489,M30,12,48,0.01,4,6
3490,M30,12,48,0.01,4,12
3491,M30,12,48,0.01,4,infinity
3492,M30,12,48,0.01,5,6
3493,M30,12,48,0.01,5,12
3494,M30,12,48,0.01,5,infinity
3495,M30,12,48,0.05,0,6
3496,M30,12,48,0.05,0,12
3497,M30,12,48,0.05,0,infinity
3498,M30,12,48,0.05,2,6
3499,M30,12,48,0.05,2,12
3500,M30,12,48,0.05,2,infinity
3501,M30,12,48,0.05,3,6
3502,M30,12,48,0.05,3,12
3503,M30,12,48,0.05,3,infinity
3504,M30,12,48,0.05,4,6
3505,M30,12,48,0.05,4,12
3506,M30,12,48,0.05,4,infinity
3507,M30,12,48,0.05,5,6
3508,M30,12,48,0.05,5,12
3509,M30,12,48,0.05,5,infinity
3510,M30,12,96,0.0,0,6
3511,M30,12,96,0.0,0,12
3512,M30,12,96,0.0,0,infinity
3513,M30,12,96,0.0,2,6
3514,M30,12,96,0.0,2,12
3515,M30,12,96,0.0,2,infinity
3516,M30,12,96,0.0,3,6
3517,M30,12,96,0.0,3,12
3518,M30,12,96,0.0,3,infinity
3519,M30,12,96,0.0,4,6
3520,M30,12,96,0.0,4,12
3521,M30,12,96,0.0,4,infinity
3522,M30,12,96,0.0,5,6
3523,M30,12,96,0.0,5,12
3524,M30,12,96,0.0,5,infinity
3525,M30,12,96,0.01,0,6
3526,M30,12,96,0.01,0,12
3527,M30,12,96,0.01,0,infinity
3528,M30,12,96,0.01,2,6
3529,M30,12,96,0.01,2,12
3530,M30,12,96,0.01,2,infinity
3531,M30,12,96,0.01,3,6
3532,M30,12,96,0.01,3,12
3533,M30,12,96,0.01,3,infinity
3534,M30,12,96,0.01,4,6
3535,M30,12,96,0.01,4,12
3536,M30,12,96,0.01,4,infinity
3537,M30,12,96,0.01,5,6
3538,M30,12,96,0.01,5,12
3539,M30,12,96,0.01,5,infinity
3540,M30,12,96,0.05,0,6
3541,M30,12,96,0.05,0,12
3542,M30,12,96,0.05,0,infinity
3543,M30,12,96,0.05,2,6
3544,M30,12,96,0.05,2,12
3545,M30,12,96,0.05,2,infinity
3546,M30,12,96,0.05,3,6
3547,M30,12,96,0.05,3,12
3548,M30,12,96,0.05,3,infinity
3549,M30,12,96,0.05,4,6
3550,M30,12,96,0.05,4,12
3551,M30,12,96,0.05,4,infinity
3552,M30,12,96,0.05,5,6
3553,M30,12,96,0.05,5,12
3554,M30,12,96,0.05,5,infinity
3555,M30,12,144,0.0,0,6
3556,M30,12,144,0.0,0,12
3557,M30,12,144,0.0,0,infinity
3558,M30,12,144,0.0,2,6
3559,M30,12,144,0.0,2,12
3560,M30,12,144,0.0,2,infinity
3561,M30,12,144,0.0,3,6
3562,M30,12,144,0.0,3,12
3563,M30,12,144,0.0,3,infinity
3564,M30,12,144,0.0,4,6
3565,M30,12,144,0.0,4,12
3566,M30,12,144,0.0,4,infinity
3567,M30,12,144,0.0,5,6
3568,M30,12,144,0.0,5,12
3569,M30,12,144,0.0,5,infinity
3570,M30,12,144,0.01,0,6
3571,M30,12,144,0.01,0,12
3572,M30,12,144,0.01,0,infinity
3573,M30,12,144,0.01,2,6
3574,M30,12,144,0.01,2,12
3575,M30,12,144,0.01,2,infinity
3576,M30,12,144,0.01,3,6
3577,M30,12,144,0.01,3,12
3578,M30,12,144,0.01,3,infinity
3579,M30,12,144,0.01,4,6
3580,M30,12,144,0.01,4,12
3581,M30,12,144,0.01,4,infinity
3582,M30,12,144,0.01,5,6
3583,M30,12,144,0.01,5,12
3584,M30,12,144,0.01,5,infinity
3585,M30,12,144,0.05,0,6
3586,M30,12,144,0.05,0,12
3587,M30,12,144,0.05,0,infinity
3588,M30,12,144,0.05,2,6
3589,M30,12,144,0.05,2,12
3590,M30,12,144,0.05,2,infinity
3591,M30,12,144,0.05,3,6
3592,M30,12,144,0.05,3,12
3593,M30,12,144,0.05,3,infinity
3594,M30,12,144,0.05,4,6
3595,M30,12,144,0.05,4,12
3596,M30,12,144,0.05,4,infinity
3597,M30,12,144,0.05,5,6
3598,M30,12,144,0.05,5,12
3599,M30,12,144,0.05,5,infinity
3600,M30,12,168,0.0,0,6
3601,M30,12,168,0.0,0,12
3602,M30,12,168,0.0,0,infinity
3603,M30,12,168,0.0,2,6
3604,M30,12,168,0.0,2,12
3605,M30,12,168,0.0,2,infinity
3606,M30,12,168,0.0,3,6
3607,M30,12,168,0.0,3,12
3608,M30,12,168,0.0,3,infinity
3609,M30,12,168,0.0,4,6
3610,M30,12,168,0.0,4,12
3611,M30,12,168,0.0,4,infinity
3612,M30,12,168,0.0,5,6
3613,M30,12,168,0.0,5,12
3614,M30,12,168,0.0,5,infinity
3615,M30,12,168,0.01,0,6
3616,M30,12,168,0.01,0,12
3617,M30,12,168,0.01,0,infinity
3618,M30,12,168,0.01,2,6
3619,M30,12,168,0.01,2,12
3620,M30,12,168,0.01,2,infinity
3621,M30,12,168,0.01,3,6
3622,M30,12,168,0.01,3,12
3623,M30,12,168,0.01,3,infinity
3624,M30,12,168,0.01,4,6
3625,M30,12,168,0.01,4,12
3626,M30,12,168,0.01,4,infinity
3627,M30,12,168,0.01,5,6
3628,M30,12,168,0.01,5,12
3629,M30,12,168,0.01,5,infinity
3630,M30,12,168,0.05,0,6
3631,M30,12,168,0.05,0,12
3632,M30,12,168,0.05,0,infinity
3633,M30,12,168,0.05,2,6
3634,M30,12,168,0.05,2,12
3635,M30,12,168,0.05,2,infinity
3636,M30,12,168,0.05,3,6
3637,M30,12,168,0.05,3,12
3638,M30,12,168,0.05,3,infinity
3639,M30,12,168,0.05,4,6
3640,M30,12,168,0.05,4,12
3641,M30,12,168,0.05,4,infinity
3642,M30,12,168,0.05,5,6
3643,M30,12,168,0.05,5,12
3644,M30,12,168,0.05,5,infinity
3645,M30,12,192,0.0,0,6
3646,M30,12,192,0.0,0,12
3647,M30,12,192,0.0,0,infinity
3648,M30,12,192,0.0,2,6
3649,M30,12,192,0.0,2,12
3650,M30,12,192,0.0,2,infinity
3651,M30,12,192,0.0,3,6
3652,M30,12,192,0.0,3,12
3653,M30,12,192,0.0,3,infinity
3654,M30,12,192,0.0,4,6
3655,M30,12,192,0.0,4,12
3656,M30,12,192,0.0,4,infinity
3657,M30,12,192,0.0,5,6
3658,M30,12,192,0.0,5,12
3659,M30,12,192,0.0,5,infinity
3660,M30,12,192,0.01,0,6
3661,M30,12,192,0.01,0,12
3662,M30,12,192,0.01,0,infinity
3663,M30,12,192,0.01,2,6
3664,M30,12,192,0.01,2,12
3665,M30,12,192,0.01,2,infinity
3666,M30,12,192,0.01,3,6
3667,M30,12,192,0.01,3,12
3668,M30,12,192,0.01,3,infinity
3669,M30,12,192,0.01,4,6
3670,M30,12,192,0.01,4,12
3671,M30,12,192,0.01,4,infinity
3672,M30,12,192,0.01,5,6
3673,M30,12,192,0.01,5,12
3674,M30,12,192,0.01,5,infinity
3675,M30,12,192,0.05,0,6
3676,M30,12,192,0.05,0,12
3677,M30,12,192,0.05,0,infinity
3678,M30,12,192,0.05,2,6
3679,M30,12,192,0.05,2,12
3680,M30,12,192,0.05,2,infinity
3681,M30,12,192,0.05,3,6
3682,M30,12,192,0.05,3,12
3683,M30,12,192,0.05,3,infinity
3684,M30,12,192,0.05,4,6
3685,M30,12,192,0.05,4,12
3686,M30,12,192,0.05,4,infinity
3687,M30,12,192,0.05,5,6
3688,M30,12,192,0.05,5,12
3689,M30,12,192,0.05,5,infinity
3690,M30,18,24,0.0,0,6
3691,M30,18,24,0.0,0,12
3692,M30,18,24,0.0,0,infinity
3693,M30,18,24,0.0,2,6
3694,M30,18,24,0.0,2,12
3695,M30,18,24,0.0,2,infinity
3696,M30,18,24,0.0,3,6
3697,M30,18,24,0.0,3,12
3698,M30,18,24,0.0,3,infinity
3699,M30,18,24,0.0,4,6
3700,M30,18,24,0.0,4,12
3701,M30,18,24,0.0,4,infinity
3702,M30,18,24,0.0,5,6
3703,M30,18,24,0.0,5,12
3704,M30,18,24,0.0,5,infinity
3705,M30,18,24,0.01,0,6
3706,M30,18,24,0.01,0,12
3707,M30,18,24,0.01,0,infinity
3708,M30,18,24,0.01,2,6
3709,M30,18,24,0.01,2,12
3710,M30,18,24,0.01,2,infinity
3711,M30,18,24,0.01,3,6
3712,M30,18,24,0.01,3,12
3713,M30,18,24,0.01,3,infinity
3714,M30,18,24,0.01,4,6
3715,M30,18,24,0.01,4,12
3716,M30,18,24,0.01,4,infinity
3717,M30,18,24,0.01,5,6
3718,M30,18,24,0.01,5,12
3719,M30,18,24,0.01,5,infinity
3720,M30,18,24,0.05,0,6
3721,M30,18,24,0.05,0,12
3722,M30,18,24,0.05,0,infinity
3723,M30,18,24,0.05,2,6
3724,M30,18,24,0.05,2,12
3725,M30,18,24,0.05,2,infinity
3726,M30,18,24,0.05,3,6
3727,M30,18,24,0.05,3,12
3728,M30,18,24,0.05,3,infinity
3729,M30,18,24,0.05,4,6
3730,M30,18,24,0.05,4,12
3731,M30,18,24,0.05,4,infinity
3732,M30,18,24,0.05,5,6
3733,M30,18,24,0.05,5,12
3734,M30,18,24,0.05,5,infinity
3735,M30,18,30,0.0,0,6
3736,M30,18,30,0.0,0,12
3737,M30,18,30,0.0,0,infinity
3738,M30,18,30,0.0,2,6
3739,M30,18,30,0.0,2,12
3740,M30,18,30,0.0,2,infinity
3741,M30,18,30,0.0,3,6
3742,M30,18,30,0.0,3,12
3743,M30,18,30,0.0,3,infinity
3744,M30,18,30,0.0,4,6
3745,M30,18,30,0.0,4,12
3746,M30,18,30,0.0,4,infinity
3747,M30,18,30,0.0,5,6
3748,M30,18,30,0.0,5,12
3749,M30,18,30,0.0,5,infinity
3750,M30,18,30,0.01,0,6
3751,M30,18,30,0.01,0,12
3752,M30,18,30,0.01,0,infinity
3753,M30,18,30,0.01,2,6
3754,M30,18,30,0.01,2,12
3755,M30,18,30,0.01,2,infinity
3756,M30,18,30,0.01,3,6
3757,M30,18,30,0.01,3,12
3758,M30,18,30,0.01,3,infinity
3759,M30,18,30,0.01,4,6
3760,M30,18,30,0.01,4,12
3761,M30,18,30,0.01,4,infinity
3762,M30,18,30,0.01,5,6
3763,M30,18,30,0.01,5,12
3764,M30,18,30,0.01,5,infinity
3765,M30,18,30,0.05,0,6
3766,M30,18,30,0.05,0,12
3767,M30,18,30,0.05,0,infinity
3768,M30,18,30,0.05,2,6
3769,M30,18,30,0.05,2,12
3770,M30,18,30,0.05,2,infinity
3771,M30,18,30,0.05,3,6
3772,M30,18,30,0.05,3,12
3773,M30,18,30,0.05,3,infinity
3774,M30,18,30,0.05,4,6
3775,M30,18,30,0.05,4,12
3776,M30,18,30,0.05,4,infinity
